"address","...2","date","block","lot","street_number","street_number_suffix","street_name","street_suffix","new_units_built","year","month","lat","lon","neighborhoods"
"1265 WASHINGTON ST , San Francisco, CA, USA",326563,"03/04/2018","214","18",1265,NA,"WASHINGTON","ST",2,"04",2018,37.794002,-122.413978,"Nob Hill"
"1265 WASHINGTON ST , San Francisco, CA, USA",497168,"02/11/2018","214","18",1265,NA,"WASHINGTON","ST",2,"11",2018,37.794002,-122.413978,"Nob Hill"
"1266 41ST AV , San Francisco, CA, USA",389400,"09/01/2015","1710","31",1266,NA,"41ST","AV",1,"01",2015,37.76316,-122.500414,"Sunset/Parkside"
"1266 DOLORES ST , San Francisco, CA, USA",191612,"20/04/2007","6551","3",1266,NA,"DOLORES","ST",2,"04",2007,37.7491211,-122.4251717,"Noe Valley"
"1266 DOLORES ST , San Francisco, CA, USA",71654,"16/01/2013","6551","60",1266,NA,"DOLORES","ST",2,"01",2013,37.7491211,-122.4251717,"Noe Valley"
"1266 DOLORES ST , San Francisco, CA, USA",53103,"21/02/2013","6551","60",1266,NA,"DOLORES","ST",2,"02",2013,37.7491211,-122.4251717,"Noe Valley"
"1266 DOLORES ST , San Francisco, CA, USA",308381,"01/09/2009","6551","3",1266,NA,"DOLORES","ST",2,"09",2009,37.7491211,-122.4251717,"Noe Valley"
"1266 DOLORES ST , San Francisco, CA, USA",268251,NA,"6551","3",1266,NA,"DOLORES","ST",2,NA,NA,37.7491211,-122.4251717,"Noe Valley"
"1267 BAY ST , San Francisco, CA, USA",85169,"18/07/2013","473","015A",1267,NA,"BAY","ST",1,"07",2013,37.80367,-122.427878,"Marina"
"1267 BAY ST , San Francisco, CA, USA",112494,"15/03/2013","473","015A",1267,NA,"BAY","ST",1,"03",2013,37.80367,-122.427878,"Marina"
"1267 BAY ST , San Francisco, CA, USA",24335,"13/08/2013","473","015A",1267,NA,"BAY","ST",1,"08",2013,37.80367,-122.427878,"Marina"
"1267 NOE ST , San Francisco, CA, USA",466553,"13/05/2015","6553","24",1267,NA,"NOE","ST",1,"05",2015,37.748737,-122.431327,"Noe Valley"
"1267 NOE ST , San Francisco, CA, USA",471870,"12/05/2016","6553","24",1267,NA,"NOE","ST",1,"05",2016,37.748737,-122.431327,"Noe Valley"
"1268 GRANT AV , San Francisco, CA, USA",441566,"04/06/2018","145","44",1268,NA,"GRANT","AV",4,"06",2018,37.798648,-122.407002,"North Beach"
"1268 LOMBARD ST , San Francisco, CA, USA",34227,"27/12/2011","500","15",1268,NA,"LOMBARD","ST",4,"12",2011,37.8017074035353,-122.422354959976,"Russian Hill"
"1269 NOE ST , San Francisco, CA, USA",471871,"12/05/2016","6553","24",1269,NA,"NOE","ST",1,"05",2016,37.748739,-122.431335,"Noe Valley"
"127 BUCHANAN ST , San Francisco, CA, USA",517490,"22/10/2018","869","7",127,NA,"BUCHANAN","ST",5,"10",2018,37.7709517959184,-122.426945142857,"Hayes Valley"
"1270 46TH AV , San Francisco, CA, USA",423012,"17/07/2018","1705","28",1270,NA,"46TH","AV",1,"07",2018,37.76286,-122.505785,"Sunset/Parkside"
"1270 46TH AV , San Francisco, CA, USA",475228,"26/05/2017","1705","28",1270,NA,"46TH","AV",1,"05",2017,37.76286,-122.505785,"Sunset/Parkside"
"1270 46TH AV , San Francisco, CA, USA",516452,"02/10/2018","1705","28",1270,NA,"46TH","AV",1,"10",2018,37.76286,-122.505785,"Sunset/Parkside"
"1270 CHURCH ST , San Francisco, CA, USA",515851,"19/10/2018","6536","4",1270,NA,"CHURCH","ST",2,"10",2018,37.7505741,-122.4275015,"Noe Valley"
"1270 FITZGERALD AV , San Francisco, CA, USA",194333,"21/04/2008","4913","10",1270,NA,"FITZGERALD","AV",1,"04",2008,37.721979,-122.392538,"Bayview Hunters Point"
"1271 A 24TH AV , San Francisco, CA, USA",412903,"18/07/2016","1726","15",1271,"A","24TH","AV",1,"07",2016,37.7639012857143,-122.482627571429,"Sunset/Parkside"
"1272 46TH AV , San Francisco, CA, USA",475229,"26/05/2017","1705","28",1272,NA,"46TH","AV",1,"05",2017,37.762864,-122.505786,"Sunset/Parkside"
"1273 A 10TH AV , San Francisco, CA, USA",530117,"21/09/2017","1740","16",1273,"A","10TH","AV",1,"09",2017,37.7645324285714,-122.467525510204,"Inner Sunset"
"1274 GENEVA AV , San Francisco, CA, USA",496684,"16/11/2018","6414","34",1274,NA,"GENEVA","AV",1,"11",2018,37.713395,-122.435066,"Excelsior"
"1275 15TH AV , San Francisco, CA, USA",298286,"30/10/2008","1735","16",1275,NA,"15TH","AV",1,"10",2008,37.7642251,-122.473104267632,"Inner Sunset"
"1275 15TH AV , San Francisco, CA, USA",476308,"08/05/2017","1735","16",1275,NA,"15TH","AV",1,"05",2017,37.7642251,-122.473104267632,"Inner Sunset"
"1275 COLUMBUS AV , San Francisco, CA, USA",356601,"19/12/2016","28","14",1275,NA,"COLUMBUS","AV",20,"12",2016,37.805512,-122.417872,"Russian Hill"
"1275 INDIANA ST , San Francisco, CA, USA",106153,"06/06/2014","4228","158",1275,NA,"INDIANA","ST",39,"06",2014,37.7542254209326,-122.390716877539,"Potrero Hill"
"1275 INDIANA ST , San Francisco, CA, USA",91514,"28/07/2014","4228","158",1275,NA,"INDIANA","ST",39,"07",2014,37.7542254209326,-122.390716877539,"Potrero Hill"
"1275 INDIANA ST , San Francisco, CA, USA",29966,"27/08/2014","4228","158",1275,NA,"INDIANA","ST",39,"08",2014,37.7542254209326,-122.390716877539,"Potrero Hill"
"1276 GENEVA AV , San Francisco, CA, USA",496685,"16/11/2018","6414","34",1276,NA,"GENEVA","AV",1,"11",2018,37.713396,-122.435066,"Excelsior"
"128 BORICA ST , San Francisco, CA, USA",471612,"09/05/2016","6919","19",128,NA,"BORICA","ST",1,"05",2016,37.724142,-122.4671,"West of Twin Peaks"
"128 DIAMOND COVE TERR , San Francisco, CA, USA",130420,"21/05/2013","4991","608",128,NA,"DIAMOND COVE","TR",6,"05",2013,37.712886,-122.394147,"Bayview Hunters Point"
"1280 10TH AV , San Francisco, CA, USA",89868,"09/07/2014","1741","26",1280,NA,"10TH","AV",1,"07",2014,37.7644111428571,-122.467309122449,"Inner Sunset"
"1280 PINE ST , San Francisco, CA, USA",501295,"02/10/2015","251","14",1280,NA,"PINE","ST",1,"10",2015,37.7903396,-122.416889378233,"Nob Hill"
"1285 SUTTER ST , San Francisco, CA, USA",180353,"18/09/2013","691","8",1285,NA,"SUTTER","ST",107,"09",2013,37.7875215319149,-122.421305765957,"Nob Hill"
"1286 SANCHEZ ST , San Francisco, CA, USA",422385,"12/07/2018","6553","4",1286,NA,"SANCHEZ","ST",1,"07",2018,37.74858355,-122.429605047085,"Noe Valley"
"129 FAIR OAKS ST , San Francisco, CA, USA",422432,"06/07/2018","3632","26",129,NA,"FAIR OAKS","ST",2,"07",2018,37.7546012857143,-122.424137571429,"Mission"
"129 GIRARD ST , San Francisco, CA, USA",309027,"14/09/2009","5925","26",129,NA,"GIRARD","ST",2,"09",2009,37.73062355,-122.405720359321,"Portola"
"129 JULIAN AV , San Francisco, CA, USA",360322,"28/12/2017","3554","046A",129,NA,"JULIAN","AV",1,"12",2017,37.7660633,-122.420808188869,"Mission"
"129 OTTER COVE TERR , San Francisco, CA, USA",7015,"02/04/2013","4991","614",129,NA,"OTTER COVE","TR",8,"04",2013,37.712545,-122.394163,"Bayview Hunters Point"
"129 OTTER COVE TERR , San Francisco, CA, USA",72097,"24/01/2013","4991","614",129,NA,"OTTER COVE","TR",14,"01",2013,37.712545,-122.394163,"Bayview Hunters Point"
"1290 CHESTNUT ST , San Francisco, CA, USA",251361,"06/06/2007","478","11",1290,NA,"CHESTNUT","ST",2,"06",2007,37.80245745,-122.424446388439,"Russian Hill"
"1296 SHOTWELL ST , San Francisco, CA, USA",461029,"08/03/2018","6571","51",1296,NA,"SHOTWELL","ST",94,"03",2018,37.7484146330533,-122.415048736173,"Mission"
"130 A BRIDGEVIEW DR , San Francisco, CA, USA",515948,"18/10/2018","5336","7",130,"A","BRIDGEVIEW","DR",1,"10",2018,37.7350662014776,-122.396178573539,"Bayview Hunters Point"
"130 BORICA ST , San Francisco, CA, USA",451337,"30/03/2016","6919","19",130,NA,"BORICA","ST",1,"03",2016,37.724142,-122.467098,"West of Twin Peaks"
"130 GRAYSTONE TERR , San Francisco, CA, USA",441627,"07/06/2018","2719B","5",130,NA,"GRAYSTONE","TR",3,"06",2018,37.7574544,-122.446687197191,"Castro/Upper Market"
"130 LAGUNA ST , San Francisco, CA, USA",525338,"29/09/2016","856","13",130,NA,"LAGUNA","ST",2,"09",2016,37.772252,-122.425133,"Hayes Valley"
"130 LAGUNA ST , San Francisco, CA, USA",422914,"12/07/2018","856","13",130,NA,"LAGUNA","ST",2,"07",2018,37.772252,-122.425133,"Hayes Valley"
"130 PALM AV , San Francisco, CA, USA",32680,"08/12/2011","1062","43",130,NA,"PALM","AV",1,"12",2011,37.7830281,-122.457571529586,"Presidio Heights"
"130 PALM AV , San Francisco, CA, USA",102048,"21/06/2013","1062","43",130,NA,"PALM","AV",1,"06",2013,37.7830281,-122.457571529586,"Presidio Heights"
"130 TURK ST , San Francisco, CA, USA",308838,"14/09/2009","339","6",130,NA,"TURK","ST",9,"09",2009,37.783413,-122.411457,"Tenderloin"
"130 TURK ST , San Francisco, CA, USA",144732,"18/11/2013","339","6",130,NA,"TURK","ST",9,"11",2013,37.783413,-122.411457,"Tenderloin"
"130 TURK ST , San Francisco, CA, USA",486703,"20/11/2015","339","6",130,NA,"TURK","ST",9,"11",2015,37.783413,-122.411457,"Tenderloin"
"130 TURK ST , San Francisco, CA, USA",242099,"21/07/2008","339","6",130,NA,"TURK","ST",9,"07",2008,37.783413,-122.411457,"Tenderloin"
"130 TURK ST , San Francisco, CA, USA",470888,"26/05/2016","339","6",130,NA,"TURK","ST",9,"05",2016,37.783413,-122.411457,"Tenderloin"
"1300 YORK ST , San Francisco, CA, USA",187028,"25/09/2014","4274","1",1300,NA,"YORK","ST",1,"09",2014,37.751128,-122.408129,"Mission"
"1301 BAKER ST , San Francisco, CA, USA",326630,"30/04/2018","1081","8",1301,NA,"BAKER","ST",1,"04",2018,37.783081,-122.442936,"Presidio Heights"
"1301 INDIANA ST , San Francisco, CA, USA",12,"26/04/2011","4228","10",1301,NA,"INDIANA","ST",32,"04",2011,37.7539191904495,-122.39068521289,"Potrero Hill"
"1302 YORK ST , San Francisco, CA, USA",313559,"17/04/2015","4274","1",1302,NA,"YORK","ST",1,"04",2015,37.7511003673469,-122.408126346939,"Mission"
"1302 YORK ST , San Francisco, CA, USA",477222,"19/05/2017","4274","1",1302,NA,"YORK","ST",1,"05",2017,37.7511003673469,-122.408126346939,"Mission"
"1302 YORK ST , San Francisco, CA, USA",342880,"17/08/2017","4274","1",1302,NA,"YORK","ST",1,"08",2017,37.7511003673469,-122.408126346939,"Mission"
"1302 YORK ST , San Francisco, CA, USA",187029,"25/09/2014","4274","1",1302,NA,"YORK","ST",1,"09",2014,37.7511003673469,-122.408126346939,"Mission"
"1304 YORK ST , San Francisco, CA, USA",313560,"17/04/2015","4274","1",1304,NA,"YORK","ST",1,"04",2015,37.7510727346939,-122.408123693878,"Mission"
"1304 YORK ST , San Francisco, CA, USA",342881,"17/08/2017","4274","1",1304,NA,"YORK","ST",1,"08",2017,37.7510727346939,-122.408123693878,"Mission"
"1308 HAWES ST , San Francisco, CA, USA",28150,"26/08/2014","4762","001A",1308,NA,"HAWES","ST",1,"08",2014,37.7279545,-122.382450695537,"Bayview Hunters Point"
"1308 TAYLOR ST , San Francisco, CA, USA",332332,"13/08/2015","190","11",1308,NA,"TAYLOR","ST",1,"08",2015,37.794533,-122.412915,"Nob Hill"
"1308 TAYLOR ST , San Francisco, CA, USA",312497,"06/04/2015","190","11",1308,NA,"TAYLOR","ST",1,"04",2015,37.794533,-122.412915,"Nob Hill"
"1314 7TH AV , San Francisco, CA, USA",250892,"28/06/2007","1761","34",1314,NA,"7TH","AV",1,"06",2007,37.7638163,-122.4640003,"Inner Sunset"
"1315 14TH AV , San Francisco, CA, USA",510891,"02/10/2017","1769","4",1315,NA,"14TH","AV",1,"10",2017,37.7634381,-122.471859859054,"Inner Sunset"
"1315 A 14TH AV , San Francisco, CA, USA",510892,"02/10/2017","1769","4",1315,"A","14TH","AV",1,"10",2017,37.763449,-122.471747285714,"Inner Sunset"
"1315 A 14TH AV , San Francisco, CA, USA",510890,"02/10/2017","1769","4",1315,"A","14TH","AV",1,"10",2017,37.763449,-122.471747285714,"Inner Sunset"
"1315 SILLIMAN ST , San Francisco, CA, USA",350709,"30/12/2015","5938","49",1315,NA,"SILLIMAN","ST",1,"12",2015,37.7276575,-122.418211108838,"Excelsior"
"1318 18TH AV , San Francisco, CA, USA",365005,"21/12/2018","1772","7",1318,NA,"18TH","AV",1,"12",2018,37.763197,-122.475696,"Inner Sunset"
"1318 COLE ST , San Francisco, CA, USA",317094,"26/04/2016","1286","24",1318,NA,"COLE","ST",1,"04",2016,37.76223525,-122.449045544633,"Haight Ashbury"
"1318 COLE ST , San Francisco, CA, USA",336732,"09/08/2016","1286","24",1318,NA,"COLE","ST",1,"08",2016,37.76223525,-122.449045544633,"Haight Ashbury"
"1318 COLE ST , San Francisco, CA, USA",432756,"06/06/2016","1286","24",1318,NA,"COLE","ST",1,"06",2016,37.76223525,-122.449045544633,"Haight Ashbury"
"1318 COLE ST , San Francisco, CA, USA",399796,"20/01/2017","1286","24",1318,NA,"COLE","ST",1,"01",2017,37.76223525,-122.449045544633,"Haight Ashbury"
"1318 COLE ST , San Francisco, CA, USA",476614,"11/05/2017","1286","24",1318,NA,"COLE","ST",1,"05",2017,37.76223525,-122.449045544633,"Haight Ashbury"
"1318 HAMPSHIRE ST , San Francisco, CA, USA",436776,"19/06/2017","4275","001A",1318,NA,"HAMPSHIRE","ST",1,"06",2017,37.750997,-122.407344,"Mission"
"1320 21ST AV , San Francisco, CA, USA",6746,"22/04/2013","1775","44",1320,NA,"21ST","AV",1,"04",2013,37.76300855,-122.479003559905,"Sunset/Parkside"
"1320 PAGE ST , San Francisco, CA, USA",403832,"03/01/2018","1221","16",1320,NA,"PAGE","ST",1,"01",2018,37.771673,-122.443125901084,"Haight Ashbury"
"1320 PAGE ST , San Francisco, CA, USA",510925,"18/10/2017","1221","16",1320,NA,"PAGE","ST",1,"10",2017,37.771673,-122.443125901084,"Haight Ashbury"
"1320 PAGE ST , San Francisco, CA, USA",481522,"14/05/2018","1221","16",1320,NA,"PAGE","ST",1,"05",2018,37.771673,-122.443125901084,"Haight Ashbury"
"1321 GROVE ST , San Francisco, CA, USA",150039,"10/11/2014","1201","37",1321,NA,"GROVE","ST",1,"11",2014,37.77561,-122.438506,"Hayes Valley"
"1321 GROVE ST , San Francisco, CA, USA",389654,"09/01/2015","1201","37",1321,NA,"GROVE","ST",1,"01",2015,37.77561,-122.438506,"Hayes Valley"
"1322 23RD AV , San Francisco, CA, USA",357096,"27/12/2016","1777","35",1322,NA,"23RD","AV",1,"12",2016,37.762903,-122.481046,"Sunset/Parkside"
"1322 47TH AV , San Francisco, CA, USA",133727,"07/05/2014","1801","40",1322,NA,"47TH","AV",1,"05",2014,37.761837,-122.506773,"Sunset/Parkside"
"1322 47TH AV , San Francisco, CA, USA",166048,"23/10/2014","1801","40",1322,NA,"47TH","AV",1,"10",2014,37.761837,-122.506773,"Sunset/Parkside"
"1322 47TH AV , San Francisco, CA, USA",502643,"13/10/2015","1801","40",1322,NA,"47TH","AV",1,"10",2015,37.761837,-122.506773,"Sunset/Parkside"
"1322 47TH AV , San Francisco, CA, USA",352527,"18/12/2015","1801","40",1322,NA,"47TH","AV",1,"12",2015,37.761837,-122.506773,"Sunset/Parkside"
"1324 FRANCISCO ST , San Francisco, CA, USA",133564,"05/05/2014","473","35",1324,NA,"FRANCISCO","ST",1,"05",2014,37.803096,-122.427093,"Marina"
"1324 FRANCISCO ST , San Francisco, CA, USA",159314,"03/10/2013","473","35",1324,NA,"FRANCISCO","ST",1,"10",2013,37.803096,-122.427093,"Marina"
"1324 FRANCISCO ST , San Francisco, CA, USA",112489,"05/03/2013","473","35",1324,NA,"FRANCISCO","ST",1,"03",2013,37.803096,-122.427093,"Marina"
"1324 FRANCISCO ST , San Francisco, CA, USA",38603,"12/12/2013","473","35",1324,NA,"FRANCISCO","ST",1,"12",2013,37.803096,-122.427093,"Marina"
"1324 FRANCISCO ST , San Francisco, CA, USA",112487,"05/03/2013","473","8",1324,NA,"FRANCISCO","ST",1,"03",2013,37.803096,-122.427093,"Marina"
"1324 FRANCISCO ST , San Francisco, CA, USA",29827,"21/08/2014","473","35",1324,NA,"FRANCISCO","ST",1,"08",2014,37.803096,-122.427093,"Marina"
"1324 HAIGHT ST , San Francisco, CA, USA",282518,"05/11/2007","1233","12",1324,NA,"HAIGHT","ST",1,"11",2007,37.7704814,-122.4441458,"Haight Ashbury"
"1325 OCEAN AV , San Francisco, CA, USA",317132,"05/04/2016","6942","54",1325,NA,"OCEAN","AV",1,"04",2016,37.723871,-122.456654,"Oceanview/Merced/Ingleside"
"1325 OCEAN AV , San Francisco, CA, USA",472775,"26/05/2016","6942","54",1325,NA,"OCEAN","AV",1,"05",2016,37.723871,-122.456654,"Oceanview/Merced/Ingleside"
"1325 OCEAN AV , San Francisco, CA, USA",408001,"28/07/2015","6942","54",1325,NA,"OCEAN","AV",1,"07",2015,37.723871,-122.456654,"Oceanview/Merced/Ingleside"
"1326 44TH AV , San Francisco, CA, USA",535282,"11/09/2018","1798","44",1326,NA,"44TH","AV",1,"09",2018,37.761839,-122.503548,"Sunset/Parkside"
"1326 FRANCISCO ST , San Francisco, CA, USA",112488,"05/03/2013","473","8",1326,NA,"FRANCISCO","ST",1,"03",2013,37.803092,-122.427097,"Marina"
"1326 FRANCISCO ST , San Francisco, CA, USA",38604,"12/12/2013","473","36",1326,NA,"FRANCISCO","ST",1,"12",2013,37.803092,-122.427097,"Marina"
"1326 FRANCISCO ST , San Francisco, CA, USA",159315,"03/10/2013","473","36",1326,NA,"FRANCISCO","ST",1,"10",2013,37.803092,-122.427097,"Marina"
"1326 FRANCISCO ST , San Francisco, CA, USA",112490,"05/03/2013","473","36",1326,NA,"FRANCISCO","ST",1,"03",2013,37.803092,-122.427097,"Marina"
"1326 FRANCISCO ST , San Francisco, CA, USA",133565,"05/05/2014","473","36",1326,NA,"FRANCISCO","ST",1,"05",2014,37.803092,-122.427097,"Marina"
"1328 44TH AV , San Francisco, CA, USA",535283,"11/09/2018","1798","44",1328,NA,"44TH","AV",1,"09",2018,37.761841,-122.50355,"Sunset/Parkside"
"1330 11TH AV , San Francisco, CA, USA",417623,"06/07/2017","1765","76",1330,NA,"11TH","AV",1,"07",2017,37.7633529,-122.4682425,"Inner Sunset"
"1330 11TH AV , San Francisco, CA, USA",328633,"26/04/2018","1765","76",1330,NA,"11TH","AV",1,"04",2018,37.7633529,-122.4682425,"Inner Sunset"
"1330 HAMPSHIRE ST , San Francisco, CA, USA",356213,"13/12/2016","4275","3",1330,NA,"HAMPSHIRE","ST",1,"12",2016,37.7508621,-122.407339413281,"Mission"
"1330 HAMPSHIRE ST , San Francisco, CA, USA",350694,"22/12/2015","4275","3",1330,NA,"HAMPSHIRE","ST",1,"12",2015,37.7508621,-122.407339413281,"Mission"
"1331 SAN BRUNO AV , San Francisco, CA, USA",336172,"08/08/2016","4262","020A",1331,NA,"SAN BRUNO","AV",1,"08",2016,37.752674,-122.404008,"Mission"
"1332 11TH AV , San Francisco, CA, USA",327195,"26/04/2018","1765","77",1332,NA,"11TH","AV",1,"04",2018,37.7633265,-122.4682427,"Inner Sunset"
"1332 11TH AV , San Francisco, CA, USA",328634,"26/04/2018","1765","77",1332,NA,"11TH","AV",1,"04",2018,37.7633265,-122.4682427,"Inner Sunset"
"1332 11TH AV , San Francisco, CA, USA",417624,"06/07/2017","1765","76",1332,NA,"11TH","AV",1,"07",2017,37.7633265,-122.4682427,"Inner Sunset"
"1332 16TH AV , San Francisco, CA, USA",460736,"19/03/2018","1770","032J",1332,NA,"16TH","AV",1,"03",2018,37.763104,-122.473529,"Inner Sunset"
"1333 A 42ND AV , San Francisco, CA, USA",414996,"22/07/2016","1797","6",1333,"A","42ND","AV",1,"07",2016,37.7618199795918,-122.50182877551,"Sunset/Parkside"
"1333 A 42ND AV , San Francisco, CA, USA",470387,"09/05/2016","1797","6",1333,"A","42ND","AV",1,"05",2016,37.7618199795918,-122.50182877551,"Sunset/Parkside"
"1335 LARKIN ST , San Francisco, CA, USA",340887,"09/08/2017","645","3",1335,NA,"LARKIN","ST",20,"08",2017,37.79034205,-122.419320453893,"Nob Hill"
"1339 16TH AV , San Francisco, CA, USA",364970,"18/12/2018","1771","6",1339,NA,"16TH","AV",1,"12",2018,37.7629494,-122.474104102924,"Inner Sunset"
"1339 23RD AV , San Francisco, CA, USA",260723,NA,"1778","7",1339,NA,"23RD","AV",1,NA,NA,37.762602,-122.481685,"Sunset/Parkside"
"1339 A FRANCISCO ST , San Francisco, CA, USA",457322,"10/03/2017","480","14",1339,"A","FRANCISCO","ST",1,"03",2017,37.8028318571429,-122.427221428571,"Marina"
"1339 A FRANCISCO ST , San Francisco, CA, USA",398479,"06/01/2017","480","14",1339,"A","FRANCISCO","ST",1,"01",2017,37.8028318571429,-122.427221428571,"Marina"
"134 A TIFFANY AV , San Francisco, CA, USA",384051,"07/02/2018","6597","007S",134,"A","TIFFANY","AV",3,"02",2018,37.7452055294118,-122.421303470588,"Bernal Heights"
"1340 ALABAMA ST , San Francisco, CA, USA",100917,"06/06/2013","4271","8",1340,NA,"ALABAMA","ST",1,"06",2013,37.7502342,-122.410983526884,"Mission"
"1340 ALABAMA ST , San Francisco, CA, USA",76188,"21/01/2014","4271","8",1340,NA,"ALABAMA","ST",1,"01",2014,37.7502342,-122.410983526884,"Mission"
"1340 ALABAMA ST , San Francisco, CA, USA",389582,"07/01/2015","4271","8",1340,NA,"ALABAMA","ST",1,"01",2015,37.7502342,-122.410983526884,"Mission"
"1340 ALABAMA ST , San Francisco, CA, USA",56253,"03/02/2014","4271","8",1340,NA,"ALABAMA","ST",1,"02",2014,37.7502342,-122.410983526884,"Mission"
"1340 NATOMA ST , San Francisco, CA, USA",86550,"26/07/2013","3548","65",1340,NA,"NATOMA","ST",3,"07",2013,37.76768335,-122.418663605525,"Mission"
"1340 YORK ST , San Francisco, CA, USA",491691,"09/11/2017","4274","5",1340,NA,"YORK","ST",1,"11",2017,37.750519,-122.408248,"Mission"
"1341 17TH AV , San Francisco, CA, USA",331515,"05/08/2015","1772","004K",1341,NA,"17TH","AV",1,"08",2015,37.76285145,-122.475199300631,"Inner Sunset"
"1342 A HAIGHT ST , San Francisco, CA, USA",360442,"27/12/2017","1233","15",1342,"A","HAIGHT","ST",1,"12",2017,37.7704121428571,-122.444414285714,"Haight Ashbury"
"1342 YORK ST , San Francisco, CA, USA",491692,"09/11/2017","4274","5",1342,NA,"YORK","ST",1,"11",2017,37.75052,-122.408245,"Mission"
"1345 MONTGOMERY ST , San Francisco, CA, USA",306445,"11/09/2008","105","1",1345,NA,"MONTGOMERY","ST",1,"09",2008,37.8016785384615,-122.404657923077,"North Beach"
"1345 SILVER AV , San Francisco, CA, USA",90152,"11/07/2014","5883","12",1345,NA,"SILVER","AV",1,"07",2014,37.731317,-122.409925,"Portola"
"1345 TURK ST , San Francisco, CA, USA",288741,"02/11/2010","756","17",1345,NA,"TURK","ST",32,"11",2010,37.780481,-122.431222,"Western Addition"
"1347 CLEMENT ST , San Francisco, CA, USA",345724,"02/08/2018","1446","48",1347,NA,"CLEMENT","ST",3,"08",2018,37.782268,-122.473794,"Outer Richmond"
"1348 27TH AV , San Francisco, CA, USA",441656,"04/06/2018","1781","35",1348,NA,"27TH","AV",1,"06",2018,37.762301,-122.485309,"Sunset/Parkside"
"135 COOK ST , San Francisco, CA, USA",302740,"06/09/2007","1088","3",135,NA,"COOK","ST",1,"09",2007,37.78127165,-122.452300208232,"Lone Mountain/USF"
"135 MIRAMAR AV , San Francisco, CA, USA",427351,"05/06/2015","6984","11",135,NA,"MIRAMAR","AV",1,"06",2015,37.720692,-122.458494,"Oceanview/Merced/Ingleside"
"135 YUKON ST , San Francisco, CA, USA",144865,"01/11/2013","2716","33",135,NA,"YUKON","ST",1,"11",2013,37.757399,-122.442276143756,"Twin Peaks"
