"address","...1","date","block","lot","street_number","street_number_suffix","street_name","street_suffix","new_units_built","year","month","lat","lon"
"436 OFARRELL ST , San Francisco, CA, USA",347270,"10/08/2018","317","5",436,NA,"OFARRELL","ST",9,"08",2018,"37.786095","-122.412011"
"436 OFARRELL ST , San Francisco, CA, USA",493013,"09/11/2017","317","5",436,NA,"OFARRELL","ST",9,"11",2017,"37.786095","-122.412011"
"4360 19TH ST , San Francisco, CA, USA",460787,"20/03/2018","2693","21",4360,NA,"19TH","ST",1,"03",2018,"37.7592018367347","-122.43766914285715"
"437 23RD AV , San Francisco, CA, USA",419534,"24/07/2017","1521","5",437,NA,"23RD","AV",1,"07",2017,"37.779352","-122.482865"
"4372 25TH ST , San Francisco, CA, USA",51612,"14/02/2013","6540","21",4372,NA,"25TH","ST",1,"02",2013,"37.749709","-122.43774"
"4372 25TH ST , San Francisco, CA, USA",11495,"03/04/2014","6540","21",4372,NA,"25TH","ST",1,"04",2014,"37.749709","-122.43774"
"4376 24TH ST , San Francisco, CA, USA",409689,"23/07/2015","2829","10",4376,NA,"24TH","ST",1,"07",2015,"37.75117","-122.440146"
"4379 23RD ST , San Francisco, CA, USA",86047,"18/07/2013","2806","34",4379,NA,"23RD","ST",1,"07",2013,"37.752281","-122.440304"
"4379 23RD ST , San Francisco, CA, USA",51638,"20/02/2013","2806","34",4379,NA,"23RD","ST",1,"02",2013,"37.752281","-122.440304"
"4379 23RD ST , San Francisco, CA, USA",101505,"05/06/2013","2806","34",4379,NA,"23RD","ST",1,"06",2013,"37.752281","-122.440304"
"438 ALVARADO ST , San Francisco, CA, USA",384394,"14/02/2018","3626","12",438,NA,"ALVARADO","ST",1,"02",2018,"37.754147","-122.430801"
"439 23RD AV , San Francisco, CA, USA",443475,"18/06/2018","1521","5",439,NA,"23RD","AV",1,"06",2018,"37.779368","-122.482766"
"439 23RD AV , San Francisco, CA, USA",451157,"09/03/2016","1521","5",439,NA,"23RD","AV",1,"03",2016,"37.779368","-122.482766"
"439 43RD AV , San Francisco, CA, USA",393767,"26/01/2016","1475","32",439,NA,"43RD","AV",1,"01",2016,"37.780366","-122.504434"
"439 GUERRERO ST , San Francisco, CA, USA",174901,"20/09/2011","3568","57",439,NA,"GUERRERO","ST",3,"09",2011,"37.764164","-122.4238358019632"
"439 GUERRERO ST , San Francisco, CA, USA",61256,"06/02/2012","3568","57",439,NA,"GUERRERO","ST",3,"02",2012,"37.764164","-122.4238358019632"
"439 GUERRERO ST , San Francisco, CA, USA",279038,"07/05/2009","3568","57",439,NA,"GUERRERO","ST",3,"05",2009,"37.764164","-122.4238358019632"
"44 GRAFTON AV , San Francisco, CA, USA",470372,"09/05/2016","6979","23",44,NA,"GRAFTON","AV",1,"05",2016,"37.72021","-122.453846"
"44 RAUSCH ST , San Francisco, CA, USA",388950,"07/01/2015","3730","67",44,NA,"RAUSCH","ST",1,"01",2015,"37.7765206","-122.4099076"
"440 29TH ST , San Francisco, CA, USA",23877,"06/08/2013","6620","14",440,NA,"29TH","ST",1,"08",2013,"37.74365675","-122.42988735669175"
"440 ALVARADO ST , San Francisco, CA, USA",384395,"14/02/2018","3626","12",440,NA,"ALVARADO","ST",1,"02",2018,"37.75415","-122.4308"
"441 43RD AV , San Francisco, CA, USA",393768,"26/01/2016","1475","32",441,NA,"43RD","AV",1,"01",2016,"37.780366","-122.504434"
"441 43RD AV , San Francisco, CA, USA",531536,"14/09/2017","1475","32",441,NA,"43RD","AV",1,"09",2017,"37.780366","-122.504434"
"441 JUDAH ST , San Francisco, CA, USA",427842,"01/06/2015","1844","45",441,NA,"JUDAH","ST",1,"06",2015,"37.7619942","-122.466907"
"441 JUDAH ST , San Francisco, CA, USA",314365,"28/04/2015","1844","45",441,NA,"JUDAH","ST",1,"04",2015,"37.7619942","-122.466907"
"442 STAPLES AV , San Francisco, CA, USA",350858,"31/12/2015","3139","13",442,NA,"STAPLES","AV",1,"12",2015,"37.72924965","-122.45188527470808"
"4431 24TH ST , San Francisco, CA, USA",532000,"29/09/2017","6502","26",4431,NA,"24TH","ST",1,"09",2017,"37.750710549999994","-122.44118066435404"
"4431 A 24TH ST , San Francisco, CA, USA",513207,"26/10/2017","6502","26",4431,"A","24TH","ST",1,"10",2017,"37.750710549999994","-122.44118066435404"
"444 IVY ST , San Francisco, CA, USA",7763,"10/04/2013","807","22",444,NA,"IVY","ST",1,"04",2013,"37.7771252244898","-122.4254869387755"
"4447 18TH ST , San Francisco, CA, USA",302815,"21/09/2007","2692","37",4447,NA,"18TH","ST",1,"09",2007,"37.760446","-122.439168"
"4447 18TH ST , San Francisco, CA, USA",211544,"15/12/2008","2692","37",4447,NA,"18TH","ST",1,"12",2008,"37.760446","-122.439168"
"445 AMAZON AV , San Francisco, CA, USA",321898,"03/04/2017","6351","007B",445,NA,"AMAZON","AV",1,"04",2017,"37.71587835","-122.43625433384989"
"445 TEHAMA ST , San Francisco, CA, USA",477183,"19/05/2017","3732","89",445,NA,"TEHAMA","ST",2,"05",2017,"37.780102","-122.405339"
"445 TEHAMA ST , San Francisco, CA, USA",258536,"29/06/2010","3732","89",445,NA,"TEHAMA","ST",2,"06",2010,"37.780102","-122.405339"
"445 TEHAMA ST , San Francisco, CA, USA",176671,"12/09/2012","3732","89",445,NA,"TEHAMA","ST",2,"09",2012,"37.780102","-122.405339"
"4455 18TH ST , San Francisco, CA, USA",302814,"21/09/2007","2692","37",4455,NA,"18TH","ST",1,"09",2007,"37.760446","-122.439168"
"446 33RD AV , San Francisco, CA, USA",453614,"29/03/2016","1464","14",446,NA,"33RD","AV",1,"03",2016,"37.78073995","-122.4931728006745"
"446 33RD AV , San Francisco, CA, USA",135259,"27/05/2014","1464","14",446,NA,"33RD","AV",1,"05",2014,"37.78073995","-122.4931728006745"
"446 33RD AV , San Francisco, CA, USA",215275,"29/12/2010","1464","14",446,NA,"33RD","AV",1,"12",2010,"37.78073995","-122.4931728006745"
"446 33RD AV , San Francisco, CA, USA",84845,"08/07/2013","1464","14",446,NA,"33RD","AV",1,"07",2013,"37.78073995","-122.4931728006745"
"446 DIAMOND ST , San Francisco, CA, USA",284717,"18/11/2008","2768","7",446,NA,"DIAMOND","ST",1,"11",2008,"37.755242300000006","-122.43700240939603"
"4466 24TH ST , San Francisco, CA, USA",537105,"27/09/2018","2828","016A",4466,NA,"24TH","ST",1,"09",2018,"37.75105","-122.442199"
"4466 24TH ST , San Francisco, CA, USA",385561,"15/02/2018","2828","016A",4466,NA,"24TH","ST",1,"02",2018,"37.75105","-122.442199"
"4466 24TH ST , San Francisco, CA, USA",423177,"11/07/2018","2828","016A",4466,NA,"24TH","ST",1,"07",2018,"37.75105","-122.442199"
"4466 24TH ST , San Francisco, CA, USA",417642,"27/07/2017","2828","016A",4466,NA,"24TH","ST",1,"07",2017,"37.75105","-122.442199"
"447 22ND AV , San Francisco, CA, USA",337145,"15/08/2016","1522","7",447,NA,"22ND","AV",1,"08",2016,"37.779120199999994","-122.48168914746697"
"447 29TH ST , San Francisco, CA, USA",452726,"15/03/2016","6631","36",447,NA,"29TH","ST",1,"03",2016,"37.7433275","-122.42996275909479"
"447 TEHAMA ST , San Francisco, CA, USA",477184,"19/05/2017","3732","89",447,NA,"TEHAMA","ST",2,"05",2017,"37.780102","-122.405339"
"449 TEHAMA ST , San Francisco, CA, USA",176672,"12/09/2012","3732","89",449,NA,"TEHAMA","ST",2,"09",2012,"37.780102","-122.405339"
"449 TEHAMA ST , San Francisco, CA, USA",258537,"29/06/2010","3732","89",449,NA,"TEHAMA","ST",2,"06",2010,"37.780102","-122.405339"
"449 TEHAMA ST , San Francisco, CA, USA",477185,"19/05/2017","3732","89",449,NA,"TEHAMA","ST",2,"05",2017,"37.780102","-122.405339"
"45 BELCHER ST , San Francisco, CA, USA",144692,"04/11/2013","3537","78",45,NA,"BELCHER","ST",1,"11",2013,"37.76860871428572","-122.43006779591838"
"45 BELCHER ST , San Francisco, CA, USA",106483,"10/06/2014","3537","78",45,NA,"BELCHER","ST",1,"06",2014,"37.76860871428572","-122.43006779591838"
"45 EVERSON ST , San Francisco, CA, USA",422390,"16/07/2018","7542","24",45,NA,"EVERSON","ST",1,"07",2018,"37.73840541289452","-122.43038621048173"
"45 LANSING ST , San Francisco, CA, USA",438775,"20/06/2017","3749","59",45,NA,"LANSING","ST",320,"06",2017,"37.785883150000004","-122.39375940778044"
"45 NOE ST , San Francisco, CA, USA",180258,"25/09/2013","3538","44",45,NA,"NOE","ST",1,"09",2013,"37.768442","-122.433098"
"450 HAYES ST , San Francisco, CA, USA",351067,"04/12/2015","808","39",450,NA,"HAYES","ST",41,"12",2015,"37.7768809","-122.4239665"
"450 HAYES ST , San Francisco, CA, USA",432860,"16/06/2016","808","39",450,NA,"HAYES","ST",41,"06",2016,"37.7768809","-122.4239665"
"451 34TH AV , San Francisco, CA, USA",3889,"27/04/2012","1466","9",451,NA,"34TH","AV",1,"04",2012,"37.780591","-122.494777"
"451 34TH AV , San Francisco, CA, USA",67004,"26/01/2012","1466","9",451,NA,"34TH","AV",1,"01",2012,"37.780591","-122.494777"
"451 34TH AV , San Francisco, CA, USA",138086,"09/11/2011","1466","9",451,NA,"34TH","AV",1,"11",2011,"37.780591","-122.494777"
"451 A BUENA VISTA AVE EAST AV , San Francisco, CA, USA",327217,"24/04/2018","2607","62",451,"A","BUENA VISTA AVE EAST","AV",1,"04",2018,"37.765905","-122.441636"
"451 A BUENA VISTA AVE EAST AV , San Francisco, CA, USA",460909,"07/03/2018","2607","62",451,"A","BUENA VISTA AVE EAST","AV",1,"03",2018,"37.765905","-122.441636"
"451 BUENA VISTA EAST AV , San Francisco, CA, USA",460910,"07/03/2018","2607","62",451,NA,"BUENA VISTA EAST","AV",1,"03",2018,"37.765905","-122.441636"
"451 BUENA VISTA EAST AV , San Francisco, CA, USA",327218,"24/04/2018","2607","62",451,NA,"BUENA VISTA EAST","AV",1,"04",2018,"37.765905","-122.441636"
"451 DONAHUE ST , San Francisco, CA, USA",447582,"16/03/2015","4591C","42",451,NA,"DONAHUE","ST",63,"03",2015,"37.729044099999996","-122.36976709278534"
"451 HYDE ST , San Francisco, CA, USA",451285,"03/03/2016","321","5",451,NA,"HYDE","ST",1,"03",2016,"37.784965","-122.41645"
"4524 CABRILLO ST , San Francisco, CA, USA",470378,"13/05/2016","1598","20",4524,NA,"CABRILLO","ST",1,"05",2016,"37.7736067","-122.50731675950058"
"4526 B FULTON ST , San Francisco, CA, USA",496646,"21/11/2018","1664","21",4526,"B","FULTON","ST",1,"11",2018,"37.772993","-122.480453"
"4529 25TH ST , San Francisco, CA, USA",275959,"12/05/2008","6543","12",4529,NA,"25TH","ST",1,"05",2008,"37.749116","-122.439870590794"
"4529 25TH ST , San Francisco, CA, USA",271210,NA,"6543","12",4529,NA,"25TH","ST",1,NA,NA,"37.749116","-122.439870590794"
"453 A 23RD AV , San Francisco, CA, USA",340939,"29/08/2017","1521","8",453,"A","23RD","AV",1,"08",2017,"37.77913959183673","-122.48261991836735"
"453 RALSTON ST , San Francisco, CA, USA",515687,"23/10/2018","6996","10",453,NA,"RALSTON","ST",1,"10",2018,"37.72065135","-122.46925307629414"
"4534 19TH ST , San Francisco, CA, USA",361158,"07/12/2017","2700","10",4534,NA,"19TH","ST",1,"12",2017,"37.7591527","-122.43988695086568"
"4534 19TH ST , San Francisco, CA, USA",419699,"26/07/2017","2700","10",4534,NA,"19TH","ST",1,"07",2017,"37.7591527","-122.43988695086568"
"4534 A 19TH ST , San Francisco, CA, USA",398571,"23/01/2017","2700","10",4534,"A","19TH","ST",1,"01",2017,"37.7591527","-122.43988695086568"
"4536 20TH ST , San Francisco, CA, USA",515933,"17/10/2018","2699","25",4536,NA,"20TH","ST",1,"10",2018,"37.75762775","-122.43874280635934"
"454 RALSTON ST , San Francisco, CA, USA",511435,"05/10/2017","6995","37",454,NA,"RALSTON","ST",1,"10",2017,"37.72074397959184","-122.46886002040816"
"4546 19TH ST , San Francisco, CA, USA",133417,"02/05/2014","2700","12",4546,NA,"19TH","ST",1,"05",2014,"37.759126949999995","-122.44006354655558"
"4546 19TH ST , San Francisco, CA, USA",484788,"17/11/2015","2700","12",4546,NA,"19TH","ST",1,"11",2015,"37.759126949999995","-122.44006354655558"
"4546 19TH ST , San Francisco, CA, USA",332596,"17/08/2015","2700","12",4546,NA,"19TH","ST",1,"08",2015,"37.759126949999995","-122.44006354655558"
"455 14TH ST , San Francisco, CA, USA",501679,"14/10/2015","3546","25",455,NA,"14TH","ST",2,"10",2015,"37.767802","-122.423366"
"455 BUENA VISTA EAST AV , San Francisco, CA, USA",305606,"05/09/2008","2607","284",455,NA,"BUENA VISTA EAST","AV",1,"09",2008,"37.765811","-122.441754"
"455 PENNSYLVANIA AV , San Francisco, CA, USA",260698,NA,"4063","003B",455,NA,"PENNSYLVANIA","AV",1,NA,NA,"37.760757","-122.393089"
"455 POTRERO AV , San Francisco, CA, USA",118587,"20/03/2014","3974","20",455,NA,"POTRERO","AV",1,"03",2014,"37.763772","-122.407008"
"456 27TH ST , San Francisco, CA, USA",350852,"24/12/2015","6580","18",456,NA,"27TH","ST",2,"12",2015,"37.74693","-122.430509"
"456 A LISBON ST , San Francisco, CA, USA",496550,"20/11/2018","6086","010B",456,"A","LISBON","ST",1,"11",2018,"37.721168999999996","-122.43435728571428"
"457 21ST AV , San Francisco, CA, USA",250924,"04/06/2007","1523","12",457,NA,"21ST","AV",1,"06",2007,"37.779107","-122.480694"
"457 BUENA VISTA EAST AV , San Francisco, CA, USA",305609,"05/09/2008","2607","285",457,NA,"BUENA VISTA EAST","AV",2,"09",2008,"37.765758","-122.441806"
"457 TEHAMA ST , San Francisco, CA, USA",128647,"30/05/2013","3732","87",457,NA,"TEHAMA","ST",1,"05",2013,"37.7799764","-122.40557425340214"
"457 TEHAMA ST , San Francisco, CA, USA",362087,"26/12/2017","3732","87",457,NA,"TEHAMA","ST",1,"12",2017,"37.7799764","-122.40557425340214"
"458 A LELAND AV , San Francisco, CA, USA",302796,"11/09/2007","6244","73",458,"A","LELAND","AV",1,"09",2007,"37.71409309090909","-122.41274968181818"
"459 BUENA VISTA EAST AV , San Francisco, CA, USA",305610,"05/09/2008","2607","285",459,NA,"BUENA VISTA EAST","AV",2,"09",2008,"37.7659401","-122.4419657"
"459 GEARY ST , San Francisco, CA, USA",312626,"07/04/2015","316","18",459,NA,"GEARY","ST",1,"04",2015,"37.78681905","-122.41086052020603"
"459 GEARY ST , San Francisco, CA, USA",370746,"13/02/2015","316","18",459,NA,"GEARY","ST",1,"02",2015,"37.78681905","-122.41086052020603"
"459 GEARY ST , San Francisco, CA, USA",370587,"12/02/2015","316","18",459,NA,"GEARY","ST",1,"02",2015,"37.78681905","-122.41086052020603"
"459 GEARY ST , San Francisco, CA, USA",371932,"27/02/2015","316","18",459,NA,"GEARY","ST",1,"02",2015,"37.78681905","-122.41086052020603"
"459 GEARY ST , San Francisco, CA, USA",429045,"16/06/2015","316","18",459,NA,"GEARY","ST",1,"06",2015,"37.78681905","-122.41086052020603"
"46 SAINT GERMAIN AV , San Francisco, CA, USA",323539,"21/04/2017","2709","67",46,NA,"SAINT GERMAIN","AV",1,"04",2017,"37.757747550000005","-122.44902801531143"
"46 SAINT GERMAIN AV , San Francisco, CA, USA",323536,"21/04/2017","2709","67",46,NA,"SAINT GERMAIN","AV",1,"04",2017,"37.757747550000005","-122.44902801531143"
"460 14TH ST , San Francisco, CA, USA",480087,"02/05/2018","3533","21",460,NA,"14TH","ST",1,"05",2018,"37.768281","-122.423526"
"460 14TH ST , San Francisco, CA, USA",530187,"08/09/2017","3533","21",460,NA,"14TH","ST",1,"09",2017,"37.768281","-122.423526"
"460 14TH ST , San Francisco, CA, USA",481749,"16/05/2018","3533","21",460,NA,"14TH","ST",1,"05",2018,"37.768281","-122.423526"
"460 22ND AV , San Francisco, CA, USA",384188,"01/02/2018","1523","32",460,NA,"22ND","AV",1,"02",2018,"37.779077632653056","-122.48133136734694"
"460 A 12TH AV , San Francisco, CA, USA",398995,"12/01/2017","1533","29",460,"A","12TH","AV",1,"01",2017,"37.77954746938775","-122.47052208163265"
"460 A 12TH AV , San Francisco, CA, USA",525340,"16/09/2016","1533","29",460,"A","12TH","AV",1,"09",2016,"37.77954746938775","-122.47052208163265"
"460 A 12TH AV , San Francisco, CA, USA",532272,"26/09/2017","1533","29",460,"A","12TH","AV",1,"09",2017,"37.77954746938775","-122.47052208163265"
"460 ANDOVER ST , San Francisco, CA, USA",427456,"03/06/2015","5716","2",460,NA,"ANDOVER","ST",1,"06",2015,"37.737524","-122.416883"
"461 32ND AV , San Francisco, CA, USA",342526,"22/08/2017","1464","6",461,NA,"32ND","AV",1,"08",2017,"37.780482","-122.492619"
"461 32ND AV , San Francisco, CA, USA",424390,"20/07/2018","1464","6",461,NA,"32ND","AV",1,"07",2018,"37.780482","-122.492619"
"461 32ND AV , San Francisco, CA, USA",365340,"21/12/2018","1464","6",461,NA,"32ND","AV",1,"12",2018,"37.780482","-122.492619"
"461 HOFFMAN AV , San Francisco, CA, USA",96250,"20/06/2012","6503","20",461,NA,"HOFFMAN","AV",1,"06",2012,"37.74993775","-122.44028467408509"
"461 HOFFMAN AV , San Francisco, CA, USA",29835,"22/08/2014","6503","20",461,NA,"HOFFMAN","AV",1,"08",2014,"37.74993775","-122.44028467408509"
"4616 3RD ST , San Francisco, CA, USA",467231,"21/05/2015","5306","25",4616,NA,"3RD","ST",1,"05",2015,"37.73616159183673","-122.39011408163265"
"4616 3RD ST , San Francisco, CA, USA",490078,"03/11/2016","5306","25",4616,NA,"3RD","ST",1,"11",2016,"37.73616159183673","-122.39011408163265"
"4616 3RD ST , San Francisco, CA, USA",163849,"14/10/2014","5306","25",4616,NA,"3RD","ST",1,"10",2014,"37.73616159183673","-122.39011408163265"
"462 22ND AV , San Francisco, CA, USA",530065,"13/09/2017","1523","31",462,NA,"22ND","AV",2,"09",2017,"37.778997950000004","-122.48116216901896"
"462 22ND AV , San Francisco, CA, USA",512103,"10/10/2017","1523","31",462,NA,"22ND","AV",2,"10",2017,"37.778997950000004","-122.48116216901896"
"462 CAMBRIDGE ST , San Francisco, CA, USA",451308,"29/03/2016","5968","11",462,NA,"CAMBRIDGE","ST",1,"03",2016,"37.72561015","-122.41827723181136"
"4621 19TH ST , San Francisco, CA, USA",43366,"17/12/2014","2701A","19",4621,NA,"19TH","ST",1,"12",2014,"37.758783","-122.441164"
"4621 19TH ST , San Francisco, CA, USA",366779,"24/12/2018","2701A","19",4621,NA,"19TH","ST",1,"12",2018,"37.758783","-122.441164"
"4621 19TH ST , San Francisco, CA, USA",456635,"01/03/2017","2701A","19",4621,NA,"19TH","ST",1,"03",2017,"37.758783","-122.441164"
"463 32ND AV , San Francisco, CA, USA",424391,"20/07/2018","1464","6",463,NA,"32ND","AV",1,"07",2018,"37.780483","-122.492618"
"463 32ND AV , San Francisco, CA, USA",321727,"04/04/2017","1464","6",463,NA,"32ND","AV",1,"04",2017,"37.780483","-122.492618"
"463 32ND AV , San Francisco, CA, USA",365341,"21/12/2018","1464","6",463,NA,"32ND","AV",1,"12",2018,"37.780483","-122.492618"
"463 32ND AV , San Francisco, CA, USA",342527,"22/08/2017","1464","6",463,NA,"32ND","AV",1,"08",2017,"37.780483","-122.492618"
"463 SUNRISE WY , San Francisco, CA, USA",451394,"07/03/2016","6374","28",463,NA,"SUNRISE","WY",1,"03",2016,"37.7098046","-122.41697899456625"
"4630 18TH ST , San Francisco, CA, USA",522208,"21/09/2015","2658","73",4630,NA,"18TH","ST",1,"09",2015,"37.7605988","-122.4417861"
"4630 18TH ST , San Francisco, CA, USA",379892,"01/02/2017","2658","73",4630,NA,"18TH","ST",1,"02",2017,"37.7605988","-122.4417861"
"4630 18TH ST , San Francisco, CA, USA",332623,"18/08/2015","2658","73",4630,NA,"18TH","ST",1,"08",2015,"37.7605988","-122.4417861"
"4630 A 18TH ST , San Francisco, CA, USA",380530,"13/02/2017","2658","73",4630,"A","18TH","ST",1,"02",2017,"37.76055479982353","-122.44182699998906"
"464 HICKORY ST , San Francisco, CA, USA",20,"05/04/2011","830","022A",464,NA,"HICKORY","ST",1,"04",2011,"37.775050750000005","-122.42702723005212"
"4640 BALBOA ST , San Francisco, CA, USA",534833,"21/09/2018","1593","32",4640,NA,"BALBOA","ST",8,"09",2018,"37.77528671428571","-122.5084943877551"
"4658 18TH ST , San Francisco, CA, USA",231861,"24/01/2008","2658","18",4658,NA,"18TH","ST",1,"01",2008,"37.76060745","-122.44248046681614"
"466 LONDON ST , San Francisco, CA, USA",250902,"27/06/2007","6084","17",466,NA,"LONDON","ST",1,"06",2007,"37.721823","-122.436209"
"466 LONDON ST , San Francisco, CA, USA",266049,NA,"6084","17",466,NA,"LONDON","ST",1,NA,NA,"37.721823","-122.436209"
"466 SANCHEZ ST , San Francisco, CA, USA",51747,"15/02/2013","3581","12",466,NA,"SANCHEZ","ST",1,"02",2013,"37.761677","-122.43094"
"466 SANCHEZ ST , San Francisco, CA, USA",81599,"24/07/2012","3581","12",466,NA,"SANCHEZ","ST",1,"07",2012,"37.761677","-122.43094"
"466 SANCHEZ ST , San Francisco, CA, USA",94085,"06/06/2011","3581","12",466,NA,"SANCHEZ","ST",1,"06",2011,"37.761677","-122.43094"
"467 DUBOCE AV , San Francisco, CA, USA",286686,"23/11/2009","3537","93",467,NA,"DUBOCE","AV",1,"11",2009,"37.769283","-122.43066033333334"
"467 DUBOCE AV , San Francisco, CA, USA",226131,"26/02/2010","3537","93",467,NA,"DUBOCE","AV",1,"02",2010,"37.769283","-122.43066033333334"
"467 DUBOCE AV , San Francisco, CA, USA",209051,"27/08/2010","3537","93",467,NA,"DUBOCE","AV",1,"08",2010,"37.769283","-122.43066033333334"
"468 VERNON ST , San Francisco, CA, USA",431988,"13/06/2016","6994","39",468,NA,"VERNON","ST",1,"06",2016,"37.720881","-122.467792"
"468 VICTORIA ST , San Francisco, CA, USA",316977,"25/04/2016","7008","38",468,NA,"VICTORIA","ST",1,"04",2016,"37.719122","-122.465082"
"469 EDDY ST , San Francisco, CA, USA",496472,"30/11/2018","337","014A",469,NA,"EDDY","ST",29,"11",2018,"37.78331315","-122.4153443243843"
"47 BELCHER ST , San Francisco, CA, USA",144693,"04/11/2013","3537","78",47,NA,"BELCHER","ST",1,"11",2013,"37.76857842857143","-122.43006487755102"
"47 BROAD ST , San Francisco, CA, USA",460890,"20/03/2018","7112","19",47,NA,"BROAD","ST",1,"03",2018,"37.712923","-122.454803"
"47 DUNCAN ST , San Francisco, CA, USA",448599,"27/03/2015","6597","39",47,NA,"DUNCAN","ST",1,"03",2015,"37.746232","-122.421157"
"47 MOSS ST , San Francisco, CA, USA",89973,"10/07/2014","3731","119",47,NA,"MOSS","ST",1,"07",2014,"37.777955","-122.407986"
"47 MOSS ST , San Francisco, CA, USA",389353,"29/01/2015","3731","119",47,NA,"MOSS","ST",1,"01",2015,"37.777955","-122.407986"
"47 PALM AV , San Francisco, CA, USA",185128,"02/09/2014","1040","9",47,NA,"PALM","AV",1,"09",2014,"37.78485365","-122.45830808897222"
"47 PALM AV , San Francisco, CA, USA",12488,"16/04/2014","1040","9",47,NA,"PALM","AV",1,"04",2014,"37.78485365","-122.45830808897222"
"470 33RD AV , San Francisco, CA, USA",51645,"07/02/2013","1464","013B",470,NA,"33RD","AV",1,"02",2013,"37.780327","-122.493024"
"470 33RD AV , San Francisco, CA, USA",38269,"16/12/2013","1464","013B",470,NA,"33RD","AV",1,"12",2013,"37.780327","-122.493024"
"470 A 11TH AV , San Francisco, CA, USA",419689,"26/07/2017","1534","27",470,"A","11TH","AV",1,"07",2017,"37.779436714285715","-122.4694317142857"
"470 A 11TH AV , San Francisco, CA, USA",379324,"24/02/2017","1534","27",470,"A","11TH","AV",1,"02",2017,"37.779436714285715","-122.4694317142857"
"4709 LINCOLN WY , San Francisco, CA, USA",460940,"23/03/2018","1702","1",4709,NA,"LINCOLN","WY",1,"03",2018,"37.763937","-122.508594"
"471 A COLON AV , San Francisco, CA, USA",417756,"07/07/2017","3050","5",471,"A","COLON","AV",1,"07",2017,"37.73328191032712","-122.45804831286641"
"471 UNION ST , San Francisco, CA, USA",432041,"06/06/2016","115","22",471,NA,"UNION","ST",1,"06",2016,"37.800505","-122.407122"
"474 NATOMA ST , San Francisco, CA, USA",32759,"05/12/2011","3725","101",474,NA,"NATOMA","ST",5,"12",2011,"37.780621100000005","-122.40740188417035"
"4740 BALBOA ST , San Francisco, CA, USA",510878,"20/10/2017","1591","005J",4740,NA,"BALBOA","ST",2,"10",2017,"37.7753915","-122.50980016124632"
"4740 BALBOA ST , San Francisco, CA, USA",497663,"07/11/2018","1591","005J",4740,NA,"BALBOA","ST",2,"11",2018,"37.7753915","-122.50980016124632"
"4741 19TH ST , San Francisco, CA, USA",345781,"28/08/2018","2711","36",4741,NA,"19TH","ST",1,"08",2018,"37.75877255","-122.4428887421573"
"476 NOE ST , San Francisco, CA, USA",340945,"01/08/2017","3582","14",476,NA,"NOE","ST",1,"08",2017,"37.761396","-122.433187"
"476 NOE ST , San Francisco, CA, USA",480510,"01/05/2018","3582","14",476,NA,"NOE","ST",1,"05",2018,"37.761396","-122.433187"
"477 BURNETT AV , San Francisco, CA, USA",1843,"27/04/2011","2779","19",477,NA,"BURNETT","AV",1,"04",2011,"37.7533774","-122.4442631"
"477 BURNETT AV , San Francisco, CA, USA",224587,"12/02/2009","2779","19",477,NA,"BURNETT","AV",1,"02",2009,"37.7533774","-122.4442631"
"478 28TH AV , San Francisco, CA, USA",492296,"08/11/2017","1459","11",478,NA,"28TH","AV",1,"11",2017,"37.78043205","-122.48777184469154"
"478 28TH AV , San Francisco, CA, USA",530063,"20/09/2017","1459","11",478,NA,"28TH","AV",1,"09",2017,"37.78043205","-122.48777184469154"
"478 39TH AV , San Francisco, CA, USA",422447,"16/07/2018","1470","22",478,NA,"39TH","AV",1,"07",2018,"37.77995","-122.499438"
"478 NOE ST , San Francisco, CA, USA",480511,"01/05/2018","3582","14",478,NA,"NOE","ST",1,"05",2018,"37.761396","-122.433186"
"478 NOE ST , San Francisco, CA, USA",340946,"01/08/2017","3582","14",478,NA,"NOE","ST",1,"08",2017,"37.761396","-122.433186"
"478 WARREN DR , San Francisco, CA, USA",534906,"17/09/2018","2635","46",478,NA,"WARREN","DR",9,"09",2018,"37.7583047","-122.4621973"
"479 CLIPPER ST , San Francisco, CA, USA",230577,"12/01/2007","6555","35",479,NA,"CLIPPER","ST",1,"01",2007,"37.748546","-122.435579"
"48 WINFIELD ST , San Francisco, CA, USA",403235,"25/01/2018","5611","17",48,NA,"WINFIELD","ST",1,"01",2018,"37.744476","-122.417526"
"480 POTRERO AV , San Francisco, CA, USA",521297,"03/09/2015","3973","002C",480,NA,"POTRERO","AV",75,"09",2015,"37.76348","-122.407551"
"480 POTRERO AV , San Francisco, CA, USA",409566,"30/07/2015","3973","002C",480,NA,"POTRERO","AV",75,"07",2015,"37.76348","-122.407551"
"480 WARREN DR , San Francisco, CA, USA",534907,"17/09/2018","2635","46",480,NA,"WARREN","DR",9,"09",2018,"37.7586904","-122.4626596"
"480 WARREN DR , San Francisco, CA, USA",496966,"27/11/2018","2635","46",480,NA,"WARREN","DR",9,"11",2018,"37.7586904","-122.4626596"
"4801 MISSION ST , San Francisco, CA, USA",492177,"08/11/2017","6272","30",4801,NA,"MISSION","ST",6,"11",2017,"37.721429","-122.437076"
"4820 FULTON ST , San Francisco, CA, USA",374505,"09/02/2016","1667","24",4820,NA,"FULTON","ST",1,"02",2016,"37.772719","-122.4835741"
