"","nhood","city","county","price","beds","baths","sqft","room_in_apt","address","lat","lon","d"
"181546","SOMA / south beach","san francisco","san francisco",8000,2,NA,1310,0,NA,NA,NA,2014-07-07
"181547","SOMA / south beach","san francisco","san francisco",4735,2,2,884,0,NA,NA,NA,2016-03-23
"181548","SOMA / south beach","san francisco","san francisco",4742,2,NA,1015,0,NA,NA,NA,2016-03-23
"181549","SOMA / south beach","san francisco","san francisco",5495,2,NA,1099,0,NA,NA,NA,2018-04-12
"181550","SOMA / south beach","san francisco","san francisco",5400,2,NA,1300,0,NA,NA,NA,2018-04-12
"181551","SOMA / south beach","san francisco","san francisco",4995,1,1.5,1195,0,NA,NA,NA,2018-04-12
"181554","SOMA / south beach","san francisco","san francisco",3759,2,NA,1214,0,NA,NA,NA,2011-12-25
"181557","SOMA / south beach","san francisco","san francisco",4050,2,2,1100,0,NA,37.78166,NA,2013-10-04
"181558","SOMA / south beach","san francisco","san francisco",1900,1,NA,300,0,NA,NA,NA,2012-02-10
"181560","SOMA / south beach","san francisco","san francisco",3500,2,NA,1120,0,NA,NA,NA,2016-08-09
"181562","SOMA / south beach","san francisco","san francisco",3570,1,NA,844,0,NA,NA,NA,2017-08-31
"181564","SOMA / south beach","san francisco","san francisco",4220,2,NA,886,0,NA,NA,NA,2011-12-28
"181566","SOMA / south beach","san francisco","san francisco",6250,2,NA,1073,0,NA,NA,NA,2014-09-14
"181567","SOMA / south beach","san francisco","san francisco",3450,0,NA,787,0,NA,NA,NA,2017-09-07
"181572","SOMA / south beach","san francisco","san francisco",3830,1,NA,720,0,NA,NA,NA,2015-11-20
"181573","SOMA / south beach","san francisco","san francisco",3900,1,1,890,0,NA,NA,NA,2016-03-30
"181574","SOMA / south beach","san francisco","san francisco",3530,1,NA,611,0,NA,NA,NA,2015-01-27
"181578","SOMA / south beach","san francisco","san francisco",5500,2,NA,1240,0,NA,NA,NA,2012-06-15
"181579","SOMA / south beach","san francisco","san francisco",3795,1,NA,1100,0,NA,NA,NA,2018-05-10
"181581","SOMA / south beach","san francisco","san francisco",5595,2,NA,1179,0,NA,NA,NA,2012-02-26
"181583","SOMA / south beach","san francisco","san francisco",2980,1,NA,762,0,NA,NA,NA,2011-12-29
"181587","SOMA / south beach","san francisco","san francisco",7495,3,2,1600,0,NA,NA,NA,2011-01-06
"181589","SOMA / south beach","san francisco","san francisco",3611,1,NA,845,0,NA,NA,NA,2014-08-10
"181591","SOMA / south beach","san francisco","san francisco",4750,1,NA,1250,0,NA,37.77885,NA,2013-12-19
"181592","SOMA / south beach","san francisco","san francisco",4948,2,NA,1224,0,NA,37.78869,NA,2013-12-19
"181593","SOMA / south beach","san francisco","san francisco",6300,2,2,1580,0,NA,37.77721,NA,2013-12-19
"181596","SOMA / south beach","san francisco","san francisco",3782,1,1,804,0,NA,NA,NA,2015-04-21
"181597","SOMA / south beach","san francisco","san francisco",4778,2,NA,1211,0,NA,NA,NA,2015-04-21
"181598","SOMA / south beach","san francisco","san francisco",3550,1,NA,775,0,NA,NA,NA,2016-01-01
"181599","SOMA / south beach","san francisco","san francisco",3668,1,NA,880,0,NA,NA,NA,2016-01-01
"181601","SOMA / south beach","san francisco","san francisco",4750,1,NA,819,0,NA,NA,NA,2016-04-06
"181602","SOMA / south beach","san francisco","san francisco",7500,3,NA,2440,0,NA,NA,NA,2016-04-06
"181603","SOMA / south beach","san francisco","san francisco",6625,2,NA,980,0,NA,NA,NA,2016-06-02
"181605","SOMA / south beach","san francisco","san francisco",3416,1,NA,710,0,NA,37.77317,NA,2013-12-20
"181610","SOMA / south beach","san francisco","san francisco",5800,2,2,1275,0,NA,37.78956,NA,2013-12-20
"181611","SOMA / south beach","san francisco","san francisco",5800,2,NA,1542,0,NA,37.78379,NA,2013-12-20
"181615","SOMA / south beach","san francisco","san francisco",4050,2,NA,1110,0,NA,NA,NA,2011-12-17
"181620","SOMA / south beach","san francisco","san francisco",3500,1,NA,1000,0,NA,NA,NA,2015-03-09
"181621","SOMA / south beach","san francisco","san francisco",3549,1,NA,761,0,NA,NA,NA,2015-03-09
"181623","SOMA / south beach","san francisco","san francisco",4195,1,1,631,0,"1864",37.78152,-122.4018,2015-03-09
"181624","SOMA / south beach","san francisco","san francisco",2890,NA,NA,600,0,NA,NA,NA,2013-12-21
"181625","SOMA / south beach","san francisco","san francisco",3389,1,NA,825,0,NA,37.7864,NA,2013-12-21
"181626","SOMA / south beach","san francisco","san francisco",3416,1,NA,710,0,NA,37.77317,NA,2013-12-21
"181627","SOMA / south beach","san francisco","san francisco",4680,2,NA,1104,0,NA,37.77402,NA,2013-12-21
"181628","SOMA / south beach","san francisco","san francisco",2400,1,NA,510,0,NA,37.78018,NA,2013-12-22
"181629","SOMA / south beach","san francisco","san francisco",4877,2,NA,1211,0,NA,NA,NA,2014-08-17
"181631","SOMA / south beach","san francisco","san francisco",2794,NA,NA,519,0,NA,37.77389,NA,2013-12-24
"181632","SOMA / south beach","san francisco","san francisco",3235,1,NA,740,0,NA,37.77317,NA,2013-12-24
"181633","SOMA / south beach","san francisco","san francisco",3600,1,1,800,0,NA,37.7873,NA,2013-12-24
"181634","SOMA / south beach","san francisco","san francisco",4130,2,NA,985,0,NA,37.77397,NA,2013-12-24
"181635","SOMA / south beach","san francisco","san francisco",4170,2,NA,1139,0,NA,37.77714,NA,2013-12-24
"181636","SOMA / south beach","san francisco","san francisco",4354,1,NA,1095,0,NA,37.77317,NA,2013-12-24
"181645","SOMA / south beach","san francisco","san francisco",3995,1,1,900,0,"866",37.77703,-122.3932,2014-10-12
"181646","SOMA / south beach","san francisco","san francisco",3475,1,NA,725,0,NA,NA,NA,2015-12-11
"181647","SOMA / south beach","san francisco","san francisco",4595,1,NA,1326,0,NA,37.77614,NA,2013-12-26
"181648","SOMA / south beach","san francisco","san francisco",4595,2,NA,1326,0,NA,37.77614,NA,2013-12-26
"181654","SOMA / south beach","san francisco","san francisco",5400,2,NA,1488,0,NA,NA,NA,2015-10-22
"181655","SOMA / south beach","san francisco","san francisco",5685,2,NA,1050,0,NA,NA,NA,2015-10-22
"181656","SOMA / south beach","san francisco","san francisco",6062,2,NA,1198,0,NA,NA,NA,2015-10-22
"181657","SOMA / south beach","san francisco","san francisco",10500,2,NA,1670,0,NA,NA,NA,2015-10-22
"181658","SOMA / south beach","san francisco","san francisco",6000,1,2,1027,0,NA,NA,NA,2016-01-15
"181659","SOMA / south beach","san francisco","san francisco",3550,1,NA,800,0,NA,NA,NA,2016-10-15
"181660","SOMA / south beach","san francisco","san francisco",4700,2,2,1137,0,NA,NA,NA,2016-10-15
"181661","SOMA / south beach","san francisco","san francisco",2480,NA,NA,233,0,NA,NA,NA,2015-06-02
"181663","SOMA / south beach","san francisco","san francisco",4895,2,2,1216,0,NA,NA,NA,2016-03-01
"181664","SOMA / south beach","san francisco","san francisco",3751,2,NA,1032,0,NA,37.77779,NA,2013-12-27
"181665","SOMA / south beach","san francisco","san francisco",4505,2,NA,1104,0,NA,37.77404,NA,2013-12-27
"181668","SOMA / south beach","san francisco","san francisco",2786,1,NA,750,0,NA,NA,NA,2012-02-13
"181671","SOMA / south beach","san francisco","san francisco",3300,2,NA,925,0,NA,NA,NA,2012-02-13
"181672","SOMA / south beach","san francisco","san francisco",5995,2,NA,1192,0,NA,NA,NA,2013-12-28
"181673","SOMA / south beach","san francisco","san francisco",8000,3,NA,1583,0,NA,37.79046,NA,2013-12-28
"181674","SOMA / south beach","san francisco","san francisco",2615,1,1,746,0,NA,NA,NA,2012-03-11
"181675","SOMA / south beach","san francisco","san francisco",4495,2,NA,1166,0,NA,NA,NA,2012-03-11
"181677","SOMA / south beach","san francisco","san francisco",2400,NA,NA,440,0,NA,NA,NA,2012-02-19
"181679","SOMA / south beach","san francisco","san francisco",4500,2,NA,980,0,NA,NA,NA,2015-03-23
"181680","SOMA / south beach","san francisco","san francisco",4750,2,2,1200,0,"983",37.78379,-122.3989,2015-03-23
"181681","SOMA / south beach","san francisco","san francisco",4235,1,NA,1446,0,NA,37.77779,NA,2013-12-29
"181682","SOMA / south beach","san francisco","san francisco",4280,2,NA,985,0,NA,37.77402,NA,2013-12-29
"181683","SOMA / south beach","san francisco","san francisco",4550,2,NA,1200,0,NA,37.78761,NA,2013-12-29
"181684","SOMA / south beach","san francisco","san francisco",5033,1,NA,1507,1,NA,37.76392,NA,2013-12-29
"181685","SOMA / south beach","san francisco","san francisco",7500,2,NA,1516,0,NA,37.78099,NA,2013-12-29
"181689","SOMA / south beach","san francisco","san francisco",3368,1,NA,535,0,NA,NA,NA,2015-06-09
"181690","SOMA / south beach","san francisco","san francisco",7095,NA,NA,1482,0,NA,NA,NA,2015-06-09
"181691","SOMA / south beach","san francisco","san francisco",3795,1,NA,660,0,NA,NA,NA,2018-04-12
"181694","SOMA / south beach","san francisco","san francisco",4300,2,NA,952,0,NA,NA,NA,2016-09-10
"181695","SOMA / south beach","san francisco","san francisco",4335,1,NA,697,0,NA,NA,NA,2016-09-10
"181698","SOMA / south beach","san francisco","san francisco",4000,1,NA,928,0,NA,NA,NA,2016-04-20
"181703","SOMA / south beach","san francisco","san francisco",4730,2,NA,1057,0,NA,NA,NA,2014-08-31
"181704","SOMA / south beach","san francisco","san francisco",2900,1,NA,725,0,NA,37.78381,NA,2013-12-30
"181705","SOMA / south beach","san francisco","san francisco",4950,2,NA,1146,0,NA,37.77792,NA,2013-12-30
"181706","SOMA / south beach","san francisco","san francisco",2700,1,NA,795,0,NA,NA,NA,2012-02-07
"181709","SOMA / south beach","san francisco","san francisco",3855,1,NA,717,0,NA,NA,NA,2018-02-20
"181711","SOMA / south beach","san francisco","san francisco",4190,1,NA,745,0,NA,NA,NA,2018-02-20
"181713","SOMA / south beach","san francisco","san francisco",6965,2,NA,1135,0,NA,NA,NA,2018-02-20
"181715","SOMA / south beach","san francisco","san francisco",4348,1,NA,736,0,NA,NA,NA,2016-05-27
"181716","SOMA / south beach","san francisco","san francisco",4500,NA,NA,1050,0,NA,NA,NA,2016-05-27
"181718","SOMA / south beach","san francisco","san francisco",4712,2,NA,1214,0,NA,NA,NA,2011-11-24
"181719","SOMA / south beach","san francisco","san francisco",5000,2,NA,1978,0,NA,NA,NA,2011-11-24
"181720","SOMA / south beach","san francisco","san francisco",4785,2,NA,966,0,NA,NA,NA,2015-12-22
"181721","SOMA / south beach","san francisco","san francisco",4354,2,NA,884,0,NA,NA,NA,2015-12-22
"181722","SOMA / south beach","san francisco","san francisco",4130,2,NA,985,0,NA,37.77392,NA,2013-12-31
"181723","SOMA / south beach","san francisco","san francisco",4400,1,NA,862,0,NA,NA,NA,2015-11-05
"181724","SOMA / south beach","san francisco","san francisco",2650,0,NA,453,0,NA,NA,NA,2015-03-31
"181727","SOMA / south beach","san francisco","san francisco",5800,2,NA,1542,0,"983",37.78379,-122.3989,2014-01-03
"181728","SOMA / south beach","san francisco","san francisco",2500,1,1,843,1,NA,37.78884,-122.3912,2017-01-12
"181729","SOMA / south beach","san francisco","san francisco",3650,1,NA,1100,0,NA,NA,NA,2016-05-05
"181730","SOMA / south beach","san francisco","san francisco",3895,1,NA,680,0,NA,NA,NA,2016-05-05
"181731","SOMA / south beach","san francisco","san francisco",7454,3,NA,1491,0,NA,NA,NA,2016-03-16
"181732","SOMA / south beach","san francisco","san francisco",5800,2,NA,1752,0,NA,NA,NA,2012-01-09
"181733","SOMA / south beach","san francisco","san francisco",4583,2,NA,1144,0,NA,NA,NA,2016-05-05
"181735","SOMA / south beach","san francisco","san francisco",2650,1,NA,453,0,"75",37.78018,-122.4097,2014-02-09
"181736","SOMA / south beach","san francisco","san francisco",3045,1,NA,644,0,"1375",37.7864,-122.3892,2014-02-09
"181737","SOMA / south beach","san francisco","san francisco",3050,0,NA,607,0,"131",37.77446,-122.3915,2014-02-09
"181738","SOMA / south beach","san francisco","san francisco",3075,1,NA,645,0,"1076",37.7621,-122.3971,2014-02-09
"181739","SOMA / south beach","san francisco","san francisco",3450,1,NA,748,0,"131",37.77446,-122.3915,2014-02-09
"181744","SOMA / south beach","san francisco","san francisco",3700,1,NA,842,0,NA,NA,NA,2012-02-13
"181747","SOMA / south beach","san francisco","san francisco",5148,2,NA,1135,0,NA,NA,NA,2016-07-09
"181748","SOMA / south beach","san francisco","san francisco",3299,1,1,650,0,NA,NA,NA,2016-08-20
"181752","SOMA / south beach","san francisco","san francisco",5200,2,NA,1400,0,NA,NA,NA,2012-06-23
"181755","SOMA / south beach","san francisco","san francisco",3675,1,NA,755,0,NA,NA,NA,2012-08-05
"181756","SOMA / south beach","san francisco","san francisco",4069,1,NA,911,0,NA,NA,NA,2015-06-23
"181757","SOMA / south beach","san francisco","san francisco",3190,1,NA,837,0,NA,NA,NA,2011-11-28
"181759","SOMA / south beach","san francisco","san francisco",4350,2,2,1083,0,NA,NA,NA,2018-04-05
"181760","SOMA / south beach","san francisco","san francisco",4900,2,2,1309,0,NA,NA,NA,2012-03-26
"181761","SOMA / south beach","san francisco","san francisco",5200,1,NA,1104,0,NA,NA,NA,2014-07-07
"181764","SOMA / south beach","san francisco","san francisco",3800,1,NA,710,0,NA,NA,NA,2016-09-24
"181765","SOMA / south beach","san francisco","san francisco",3574,1,1.5,911,0,NA,NA,NA,2016-01-08
"181776","SOMA / south beach","san francisco","san francisco",3500,1,1.5,715,0,NA,NA,NA,2015-04-14
"181777","SOMA / south beach","san francisco","san francisco",4400,1,NA,1530,0,NA,NA,NA,2011-11-29
"181778","SOMA / south beach","san francisco","san francisco",4500,2,2,1850,0,NA,NA,NA,2011-11-29
"181782","SOMA / south beach","san francisco","san francisco",4900,2,NA,1100,0,NA,NA,NA,2015-11-05
"181784","SOMA / south beach","san francisco","san francisco",4196,2,NA,1080,0,NA,NA,NA,2012-06-15
"181785","SOMA / south beach","san francisco","san francisco",3360,0,NA,543,0,NA,NA,NA,2015-08-13
"181786","SOMA / south beach","san francisco","san francisco",3783,1,NA,860,0,NA,NA,NA,2015-08-13
"181787","SOMA / south beach","san francisco","san francisco",3800,2,NA,1050,0,NA,NA,NA,2011-11-19
"181791","SOMA / south beach","san francisco","san francisco",3228,1,NA,720,0,NA,NA,NA,2012-03-21
"181792","SOMA / south beach","san francisco","san francisco",2500,1,NA,800,0,NA,NA,NA,2016-05-29
"181793","SOMA / south beach","san francisco","san francisco",2500,1,NA,980,0,NA,NA,NA,2016-05-29
"181794","SOMA / south beach","san francisco","san francisco",2500,2,NA,1806,0,NA,NA,NA,2016-05-29
"181795","SOMA / south beach","san francisco","san francisco",3215,NA,NA,530,0,NA,NA,NA,2016-05-29
"181796","SOMA / south beach","san francisco","san francisco",3530,2,NA,1100,0,NA,NA,NA,2016-05-29
"181797","SOMA / south beach","san francisco","san francisco",3670,1,NA,736,0,NA,NA,NA,2016-05-29
"181798","SOMA / south beach","san francisco","san francisco",3998,1,NA,782,0,NA,NA,NA,2016-05-29
"181799","SOMA / south beach","san francisco","san francisco",4016,1,1,803,0,NA,NA,NA,2016-05-29
"181800","SOMA / south beach","san francisco","san francisco",4196,1,1,845,0,NA,NA,NA,2016-05-29
"181801","SOMA / south beach","san francisco","san francisco",4387,1,NA,874,0,NA,NA,NA,2016-05-29
"181802","SOMA / south beach","san francisco","san francisco",4580,2,2,884,0,NA,NA,NA,2016-05-29
"181806","SOMA / south beach","san francisco","san francisco",3800,1,1,980,0,"652",37.76875,-122.3867,2013-01-22
"181808","SOMA / south beach","san francisco","san francisco",3915,1,NA,655,0,NA,NA,NA,2011-11-30
"181811","SOMA / south beach","san francisco","san francisco",3208,1,NA,650,0,NA,NA,NA,2017-10-17
"181812","SOMA / south beach","san francisco","san francisco",4758,2,2,1214,1,NA,NA,NA,2014-08-10
"181813","SOMA / south beach","san francisco","san francisco",4767,2,NA,1211,0,NA,NA,NA,2014-08-10
"181815","SOMA / south beach","san francisco","san francisco",2800,1,NA,605,0,NA,NA,NA,2012-03-31
"181817","SOMA / south beach","san francisco","san francisco",12000,3,NA,1677,0,NA,NA,NA,2016-04-06
"181818","SOMA / south beach","san francisco","san francisco",3988,2,NA,1214,0,NA,NA,NA,2012-02-13
"181820","SOMA / south beach","san francisco","san francisco",4695,1,NA,1500,0,NA,NA,NA,2012-02-13
"181822","SOMA / south beach","san francisco","san francisco",3210,1,NA,522,0,NA,NA,NA,2012-02-05
"181825","SOMA / south beach","san francisco","san francisco",3550,1,1,625,0,NA,NA,NA,2012-06-23
"181835","SOMA / south beach","san francisco","san francisco",2900,1,1,644,0,NA,NA,NA,2011-12-07
"181836","SOMA / south beach","san francisco","san francisco",3031,1,NA,874,0,NA,NA,NA,2011-12-07
"181837","SOMA / south beach","san francisco","san francisco",3900,2,2,1296,0,NA,NA,NA,2011-12-07
"181841","SOMA / south beach","san francisco","san francisco",5862,2,2.5,1673,0,NA,NA,NA,2014-08-17
"181843","SOMA / south beach","san francisco","san francisco",2995,0,NA,433,0,NA,NA,NA,2017-11-22
"181847","SOMA / south beach","san francisco","san francisco",3495,1,NA,700,0,NA,NA,NA,2016-06-09
"181848","SOMA / south beach","san francisco","san francisco",4232,2,NA,1120,0,NA,NA,NA,2011-12-28
"181849","SOMA / south beach","san francisco","san francisco",4552,2,NA,1224,0,NA,NA,NA,2011-12-28
"181852","SOMA / south beach","san francisco","san francisco",4150,1,1,1400,0,"1229",37.77376,-122.4085,2015-05-26
"181855","SOMA / south beach","san francisco","san francisco",2850,1,NA,600,0,NA,NA,NA,2012-03-20
"181856","SOMA / south beach","san francisco","san francisco",3190,1,NA,808,0,NA,NA,NA,2012-03-20
"181857","SOMA / south beach","san francisco","san francisco",5500,2,2,1500,0,"623",37.78369,-122.3903,2014-09-28
"181858","SOMA / south beach","san francisco","san francisco",3600,1,NA,750,0,NA,NA,NA,2016-10-09
"181859","SOMA / south beach","san francisco","san francisco",3560,1,NA,704,0,NA,NA,NA,2017-11-29
"181861","SOMA / south beach","san francisco","san francisco",2950,1,NA,600,0,NA,NA,NA,2016-04-13
"181863","SOMA / south beach","san francisco","san francisco",4000,2,NA,1800,0,NA,37.82972,NA,2013-12-25
"181864","SOMA / south beach","san francisco","san francisco",4300,1,NA,928,0,NA,NA,NA,2016-04-13
"181865","SOMA / south beach","san francisco","san francisco",4500,1,1,860,0,NA,NA,NA,2016-04-13
"181866","SOMA / south beach","san francisco","san francisco",3140,1,NA,825,0,NA,NA,NA,2012-01-13
"181869","SOMA / south beach","san francisco","san francisco",2450,2,2,910,0,NA,NA,NA,2007-02-16
"181877","SOMA / south beach","san francisco","san francisco",4800,1,NA,1286,0,NA,NA,NA,2011-09-30
"181878","SOMA / south beach","san francisco","san francisco",6800,2,NA,1309,0,NA,NA,NA,2015-06-02
"181879","SOMA / south beach","san francisco","san francisco",7995,2,NA,1600,0,NA,NA,NA,2015-06-02
"181880","SOMA / south beach","san francisco","san francisco",3675,1,NA,511,0,NA,NA,NA,2018-01-04
"181881","SOMA / south beach","san francisco","san francisco",3750,1,1,808,0,NA,NA,NA,2014-08-10
"181882","SOMA / south beach","san francisco","san francisco",8000,2,2,1507,0,NA,37.7909,NA,2013-12-27
"181887","SOMA / south beach","san francisco","san francisco",3850,1,NA,768,0,NA,NA,NA,2016-06-16
"181889","SOMA / south beach","san francisco","san francisco",3399,1,1,734,0,NA,NA,NA,2016-08-20
"181892","SOMA / south beach","san francisco","san francisco",5324,2,NA,1214,0,NA,NA,NA,2018-01-25
"181893","SOMA / south beach","san francisco","san francisco",6041,1,NA,782,0,NA,NA,NA,2018-01-25
"181899","SOMA / south beach","san francisco","san francisco",3161,NA,NA,558,0,NA,NA,NA,2015-03-23
"181900","SOMA / south beach","san francisco","san francisco",3802,1,NA,550,0,NA,NA,NA,2015-03-23
"181901","SOMA / south beach","san francisco","san francisco",2250,0,NA,432,0,NA,NA,NA,2012-06-08
"181902","SOMA / south beach","san francisco","san francisco",2100,1,NA,750,0,NA,NA,NA,2011-11-15
"181905","SOMA / south beach","san francisco","san francisco",6850,2,NA,1500,0,NA,NA,NA,2015-06-09
"181907","SOMA / south beach","san francisco","san francisco",3635,1,NA,742,0,NA,NA,NA,2016-09-10
"181908","SOMA / south beach","san francisco","san francisco",3950,2,2,1380,0,NA,NA,NA,2016-09-10
"181909","SOMA / south beach","san francisco","san francisco",4500,1,NA,832,0,NA,NA,NA,2016-09-10
"181910","SOMA / south beach","san francisco","san francisco",3529,2,NA,1133,0,NA,NA,NA,2011-12-11
"181911","SOMA / south beach","san francisco","san francisco",3100,2,1,739,0,NA,NA,NA,2015-01-06
"181912","SOMA / south beach","san francisco","san francisco",1950,0,NA,275,0,NA,37.78018,NA,2013-12-30
"181913","SOMA / south beach","san francisco","san francisco",11995,3,NA,1563,0,NA,NA,NA,2014-08-31
"181914","SOMA / south beach","san francisco","san francisco",3896,2,NA,1286,0,NA,NA,NA,2011-09-24
"181915","SOMA / south beach","san francisco","san francisco",5800,2,2.5,1500,0,NA,NA,NA,2011-09-24
"181917","SOMA / south beach","san francisco","san francisco",3759,2,NA,1214,0,NA,NA,NA,2011-12-28
"181918","SOMA / south beach","san francisco","san francisco",3100,1,NA,650,0,NA,NA,NA,2016-05-27
"181919","SOMA / south beach","san francisco","san francisco",7295,2,2,1345,0,NA,NA,NA,2018-04-26
"181920","SOMA / south beach","san francisco","san francisco",3950,2,NA,1200,0,NA,NA,NA,2012-03-23
"181921","SOMA / south beach","san francisco","san francisco",5150,2,2,1178,0,NA,NA,NA,2016-10-17
"181923","SOMA / south beach","san francisco","san francisco",4395,1,NA,1500,0,NA,NA,NA,2016-02-09
"181924","SOMA / south beach","san francisco","san francisco",2580,0,NA,278,0,NA,NA,NA,2015-11-05
"181925","SOMA / south beach","san francisco","san francisco",3750,1,NA,734,0,NA,NA,NA,2015-11-05
"181926","SOMA / south beach","san francisco","san francisco",4475,1,NA,1400,0,NA,NA,NA,2015-11-05
"181928","SOMA / south beach","san francisco","san francisco",3190,1,NA,750,0,NA,NA,NA,2011-12-23
"181929","SOMA / south beach","san francisco","san francisco",4950,2,NA,1270,0,NA,NA,NA,2015-01-13
"181930","SOMA / south beach","san francisco","san francisco",4302,2,2,1098,0,NA,NA,NA,2011-11-19
"181931","SOMA / south beach","san francisco","san francisco",6500,3,2,1516,0,NA,37.78299,-122.3906,2015-10-22
"181932","SOMA / south beach","san francisco","san francisco",4800,2,NA,1080,0,NA,NA,NA,2016-03-16
"181933","SOMA / south beach","san francisco","san francisco",4350,1,NA,860,0,NA,NA,NA,2016-05-05
"181934","SOMA / south beach","san francisco","san francisco",6500,3,3,1540,0,NA,NA,NA,2012-02-08
"181935","SOMA / south beach","san francisco","san francisco",2550,1,NA,450,0,NA,NA,NA,2012-03-25
"181936","SOMA / south beach","san francisco","san francisco",2595,1,NA,420,0,NA,NA,NA,2012-03-25
"181938","SOMA / south beach","san francisco","san francisco",4995,2,NA,1449,0,NA,NA,NA,2011-09-30
"181939","SOMA / south beach","san francisco","san francisco",3200,1,NA,620,0,NA,NA,NA,2018-03-15
"181940","SOMA / south beach","san francisco","san francisco",3400,1,1.5,950,0,NA,NA,NA,2018-03-15
"181941","SOMA / south beach","san francisco","san francisco",4940,2,NA,1360,0,NA,NA,NA,2016-03-01
"181942","SOMA / south beach","san francisco","san francisco",5124,2,NA,1130,0,NA,NA,NA,2016-03-01
"181944","SOMA / south beach","san francisco","san francisco",2722,1,NA,565,0,NA,NA,NA,2012-04-13
"181945","SOMA / south beach","san francisco","san francisco",3008,1,NA,634,0,NA,NA,NA,2014-09-07
"181947","SOMA / south beach","san francisco","san francisco",3395,1,NA,946,0,NA,NA,NA,2014-09-07
"181948","SOMA / south beach","san francisco","san francisco",5250,2,NA,1106,0,NA,NA,NA,2016-06-02
"181950","SOMA / south beach","san francisco","san francisco",2385,0,NA,451,0,NA,NA,NA,2011-12-13
"181951","SOMA / south beach","san francisco","san francisco",3800,1,2,1100,0,NA,NA,NA,2011-12-13
"181954","SOMA / south beach","san francisco","san francisco",4150,1,NA,860,0,NA,NA,NA,2016-07-09
"181956","SOMA / south beach","san francisco","san francisco",3099,1,1,784,0,NA,NA,NA,2015-03-22
"181957","SOMA / south beach","san francisco","san francisco",3700,1,NA,965,0,NA,NA,NA,2015-03-22
"181959","SOMA / south beach","san francisco","san francisco",5395,2,2,1054,0,NA,NA,NA,2018-03-29
"181960","SOMA / south beach","san francisco","san francisco",3941,2,NA,908,0,NA,NA,NA,2015-06-18
"181961","SOMA / south beach","san francisco","san francisco",4550,1,1,1104,0,NA,NA,NA,2015-06-18
"181963","SOMA / south beach","san francisco","san francisco",3380,0,NA,476,0,NA,NA,NA,2015-11-13
"181964","SOMA / south beach","san francisco","san francisco",5264,2,2,1133,0,NA,NA,NA,2015-06-23
"181966","SOMA / south beach","san francisco","san francisco",3106,0,NA,533,0,NA,NA,NA,2015-01-20
"181968","SOMA / south beach","san francisco","san francisco",4500,1,NA,1500,0,NA,NA,NA,2012-02-25
"181969","SOMA / south beach","san francisco","san francisco",4200,2,NA,14500,0,NA,NA,NA,2012-06-08
"181971","SOMA / south beach","san francisco","san francisco",4200,2,2,1141,0,NA,NA,NA,2016-02-08
"181974","SOMA / south beach","san francisco","san francisco",6500,2,2,1543,0,NA,NA,NA,2015-06-09
"181978","SOMA / south beach","san francisco","san francisco",5500,2,2,990,0,NA,NA,NA,2016-08-04
"181982","SOMA / south beach","san francisco","san francisco",3872,1,NA,751,0,NA,NA,NA,2016-05-27
"181986","SOMA / south beach","san francisco","san francisco",4720,2,2,799,0,NA,NA,NA,2016-08-27
"181987","SOMA / south beach","san francisco","san francisco",7525,2,NA,1310,0,NA,NA,NA,2014-09-14
"181988","SOMA / south beach","san francisco","san francisco",4550,2,NA,954,0,NA,NA,NA,2016-10-09
"181989","SOMA / south beach","san francisco","san francisco",3650,1,NA,675,0,NA,NA,NA,2017-09-07
"181991","SOMA / south beach","san francisco","san francisco",6700,2,NA,1412,0,NA,NA,NA,2016-02-23
"181992","SOMA / south beach","san francisco","san francisco",3800,1,NA,1056,0,NA,NA,NA,2018-05-03
"181993","SOMA / south beach","san francisco","san francisco",3595,1,NA,826,0,NA,NA,NA,2012-03-30
"181994","SOMA / south beach","san francisco","san francisco",2880,1,NA,746,0,NA,NA,NA,2011-11-11
"181995","SOMA / south beach","san francisco","san francisco",2980,1,NA,710,0,NA,NA,NA,2011-11-11
"181996","SOMA / south beach","san francisco","san francisco",3500,1,NA,757,0,NA,NA,NA,2012-06-15
"181997","SOMA / south beach","san francisco","san francisco",4384,1,NA,1025,0,NA,NA,NA,2015-08-13
"181998","SOMA / south beach","san francisco","san francisco",3095,1,NA,729,0,NA,NA,NA,2012-02-26
"182000","SOMA / south beach","san francisco","san francisco",3300,1,NA,625,0,NA,NA,NA,2012-04-27
"182001","SOMA / south beach","san francisco","san francisco",2895,2,NA,670,0,"1269",37.78005,-122.4047,2013-01-18
"182002","SOMA / south beach","san francisco","san francisco",3850,1,NA,850,0,"1276",37.78593,-122.3928,2013-01-18
"182003","SOMA / south beach","san francisco","san francisco",3450,1,NA,710,0,NA,NA,NA,2015-10-22
"182005","SOMA / south beach","san francisco","san francisco",4688,2,2,884,0,NA,NA,NA,2016-05-05
"182013","SOMA / south beach","san francisco","san francisco",3150,1,1,795,0,NA,NA,NA,2014-09-21
"182019","SOMA / south beach","san francisco","san francisco",5795,2,NA,1250,0,NA,NA,NA,2016-02-16
"182020","SOMA / south beach","san francisco","san francisco",5825,2,NA,1414,0,NA,NA,NA,2016-02-16
"182021","SOMA / south beach","san francisco","san francisco",4950,2,2,1250,0,NA,NA,NA,2016-06-02
"182022","SOMA / south beach","san francisco","san francisco",2963,1,NA,750,0,NA,NA,NA,2012-02-05
"182023","SOMA / south beach","san francisco","san francisco",3300,1,NA,705,0,NA,NA,NA,2011-12-30
