"...1","X","nhood_month_year","count","month","year","nhood","centroid_lat","centroid_long"
1357,1357,"3 2016 Potrero Hill",2,3,2016,"Potrero Hill",37.759056,-122.398618
1358,1358,"3 2016 Presidio Heights",2,3,2016,"Presidio Heights",37.788849,-122.452228
1359,1359,"3 2016 Russian Hill",3,3,2016,"Russian Hill",37.800432,-122.417609
1360,1360,"3 2016 South of Market",2,3,2016,"Financial District/South Beach/SOMA",37.779527,-122.405727
1361,1361,"3 2016 Sunset/Parkside",5,3,2016,"Sunset/Parkside",37.749026,-122.493742
1362,1362,"3 2016 Tenderloin",15,3,2016,"Tenderloin",37.784141,-122.414748
1363,1363,"3 2016 Visitacion Valley",1,3,2016,"Visitacion Valley",37.713141,-122.408825
1364,1364,"3 2016 West of Twin Peaks",4,3,2016,"West of Twin Peaks",37.737955,-122.460363
1365,1365,"3 2016 Western Addition",1,3,2016,"Western Addition",37.780587,-122.43451
1366,1366,"3 2017 Bayview Hunters Point",3,3,2017,"Bayview Hunters Point",37.730696,-122.388515
1367,1367,"3 2017 Castro/Upper Market",3,3,2017,"Castro/Upper Market",37.758812,-122.435644
1368,1368,"3 2017 Chinatown",4,3,2017,"Chinatown",37.795073,-122.40635
1369,1369,"3 2017 Excelsior",5,3,2017,"Excelsior/Outer Mission",37.7223,-122.431224
1370,1370,"3 2017 Golden Gate Park",1,3,2017,"Golden Gate Park",37.769283,-122.473486
1371,1371,"3 2017 Haight Ashbury",4,3,2017,"Haight Ashbury/Hayes Valley",37.76991,-122.447678
1372,1372,"3 2017 Hayes Valley",6,3,2017,"Haight Ashbury/Hayes Valley",37.776425,-122.426235
1373,1373,"3 2017 Inner Richmond",6,3,2017,"Inner Richmond",37.778849,-122.468955
1374,1374,"3 2017 Inner Sunset",3,3,2017,"Inner Sunset",37.762068,-122.467189
1375,1375,"3 2017 Lakeshore",6,3,2017,"Lakeshore",37.71872,-122.477916
1376,1376,"3 2017 Lone Mountain/USF",4,3,2017,"Lone Mountain/USF",37.777975,-122.452816
1377,1377,"3 2017 Marina",3,3,2017,"Marina",37.802877,-122.436969
1378,1378,"3 2017 Mission",8,3,2017,"Mission",37.758338,-122.414678
1379,1379,"3 2017 Nob Hill",6,3,2017,"Nob Hill",37.793044,-122.414461
1380,1380,"3 2017 Noe Valley",6,3,2017,"Glen Park/Noe Valley",37.747095,-122.431421
1381,1381,"3 2017 North Beach",6,3,2017,"North Beach",37.799254,-122.407458
1382,1382,"3 2017 Oceanview/Merced/Ingleside",4,3,2017,"Oceanview/Merced/Ingleside",37.718959,-122.462039
1383,1383,"3 2017 Outer Mission",4,3,2017,"Excelsior/Outer Mission",37.709585,-122.455082
1384,1384,"3 2017 Outer Richmond",14,3,2017,"Outer Richmond",37.776683,-122.489908
1385,1385,"3 2017 Pacific Heights",5,3,2017,"Pacific Heights",37.792182,-122.432784
1386,1386,"3 2017 Potrero Hill",2,3,2017,"Potrero Hill",37.759056,-122.398618
1387,1387,"3 2017 Presidio Heights",3,3,2017,"Presidio Heights",37.788849,-122.452228
1388,1388,"3 2017 Russian Hill",9,3,2017,"Russian Hill",37.800432,-122.417609
1389,1389,"3 2017 South of Market",4,3,2017,"Financial District/South Beach/SOMA",37.779527,-122.405727
1390,1390,"3 2017 Sunset/Parkside",9,3,2017,"Sunset/Parkside",37.749026,-122.493742
1391,1391,"3 2017 Tenderloin",5,3,2017,"Tenderloin",37.784141,-122.414748
1392,1392,"3 2017 Visitacion Valley",2,3,2017,"Visitacion Valley",37.713141,-122.408825
1393,1393,"3 2017 West of Twin Peaks",2,3,2017,"West of Twin Peaks",37.737955,-122.460363
1394,1394,"3 2018 Bayview Hunters Point",6,3,2018,"Bayview Hunters Point",37.730696,-122.388515
1395,1395,"3 2018 Bernal Heights",2,3,2018,"Bernal Heights",37.741391,-122.414033
1396,1396,"3 2018 Castro/Upper Market",2,3,2018,"Castro/Upper Market",37.758812,-122.435644
1397,1397,"3 2018 Chinatown",1,3,2018,"Chinatown",37.795073,-122.40635
1398,1398,"3 2018 Excelsior",3,3,2018,"Excelsior/Outer Mission",37.7223,-122.431224
1399,1399,"3 2018 Financial District/South Beach",1,3,2018,"Financial District/South Beach/SOMA",37.793213,-122.398187
1400,1400,"3 2018 Glen Park",1,3,2018,"Glen Park/Noe Valley",37.735976,-122.434464
1401,1401,"3 2018 Haight Ashbury",4,3,2018,"Haight Ashbury/Hayes Valley",37.76991,-122.447678
1402,1402,"3 2018 Hayes Valley",7,3,2018,"Haight Ashbury/Hayes Valley",37.776425,-122.426235
1403,1403,"3 2018 Inner Richmond",5,3,2018,"Inner Richmond",37.778849,-122.468955
1404,1404,"3 2018 Inner Sunset",1,3,2018,"Inner Sunset",37.762068,-122.467189
1405,1405,"3 2018 Lakeshore",9,3,2018,"Lakeshore",37.71872,-122.477916
1406,1406,"3 2018 Lone Mountain/USF",2,3,2018,"Lone Mountain/USF",37.777975,-122.452816
1407,1407,"3 2018 Marina",2,3,2018,"Marina",37.802877,-122.436969
1408,1408,"3 2018 Mission",11,3,2018,"Mission",37.758338,-122.414678
1409,1409,"3 2018 Nob Hill",8,3,2018,"Nob Hill",37.793044,-122.414461
1410,1410,"3 2018 Noe Valley",2,3,2018,"Glen Park/Noe Valley",37.747095,-122.431421
1411,1411,"3 2018 Oceanview/Merced/Ingleside",3,3,2018,"Oceanview/Merced/Ingleside",37.718959,-122.462039
1412,1412,"3 2018 Outer Mission",4,3,2018,"Excelsior/Outer Mission",37.709585,-122.455082
1413,1413,"3 2018 Outer Richmond",7,3,2018,"Outer Richmond",37.776683,-122.489908
1414,1414,"3 2018 Pacific Heights",2,3,2018,"Pacific Heights",37.792182,-122.432784
1415,1415,"3 2018 Portola",2,3,2018,"Portola",37.72647,-122.407642
1416,1416,"3 2018 Presidio Heights",2,3,2018,"Presidio Heights",37.788849,-122.452228
1417,1417,"3 2018 Russian Hill",6,3,2018,"Russian Hill",37.800432,-122.417609
1418,1418,"3 2018 South of Market",2,3,2018,"Financial District/South Beach/SOMA",37.779527,-122.405727
1419,1419,"3 2018 Sunset/Parkside",16,3,2018,"Sunset/Parkside",37.749026,-122.493742
1420,1420,"3 2018 Tenderloin",12,3,2018,"Tenderloin",37.784141,-122.414748
1421,1421,"3 2018 Visitacion Valley",1,3,2018,"Visitacion Valley",37.713141,-122.408825
1422,1422,"3 2018 West of Twin Peaks",2,3,2018,"West of Twin Peaks",37.737955,-122.460363
1423,1423,"3 2018 Western Addition",2,3,2018,"Western Addition",37.780587,-122.43451
1424,1424,"4 2011 Bayview Hunters Point",2,4,2011,"Bayview Hunters Point",37.730696,-122.388515
1425,1425,"4 2011 Bernal Heights",2,4,2011,"Bernal Heights",37.741391,-122.414033
1426,1426,"4 2011 Castro/Upper Market",3,4,2011,"Castro/Upper Market",37.758812,-122.435644
1427,1427,"4 2011 Chinatown",1,4,2011,"Chinatown",37.795073,-122.40635
1428,1428,"4 2011 Financial District/South Beach",1,4,2011,"Financial District/South Beach/SOMA",37.793213,-122.398187
1429,1429,"4 2011 Glen Park",2,4,2011,"Glen Park/Noe Valley",37.735976,-122.434464
1430,1430,"4 2011 Golden Gate Park",1,4,2011,"Golden Gate Park",37.769283,-122.473486
1431,1431,"4 2011 Haight Ashbury",2,4,2011,"Haight Ashbury/Hayes Valley",37.76991,-122.447678
1432,1432,"4 2011 Inner Richmond",2,4,2011,"Inner Richmond",37.778849,-122.468955
1433,1433,"4 2011 Inner Sunset",1,4,2011,"Inner Sunset",37.762068,-122.467189
1434,1434,"4 2011 Lakeshore",1,4,2011,"Lakeshore",37.71872,-122.477916
1435,1435,"4 2011 Lone Mountain/USF",1,4,2011,"Lone Mountain/USF",37.777975,-122.452816
1436,1436,"4 2011 Marina",4,4,2011,"Marina",37.802877,-122.436969
1437,1437,"4 2011 Mission",5,4,2011,"Mission",37.758338,-122.414678
1438,1438,"4 2011 Nob Hill",1,4,2011,"Nob Hill",37.793044,-122.414461
1439,1439,"4 2011 Noe Valley",1,4,2011,"Glen Park/Noe Valley",37.747095,-122.431421
1440,1440,"4 2011 North Beach",2,4,2011,"North Beach",37.799254,-122.407458
1441,1441,"4 2011 Outer Mission",4,4,2011,"Excelsior/Outer Mission",37.709585,-122.455082
1442,1442,"4 2011 Outer Richmond",3,4,2011,"Outer Richmond",37.776683,-122.489908
1443,1443,"4 2011 Pacific Heights",3,4,2011,"Pacific Heights",37.792182,-122.432784
1444,1444,"4 2011 Portola",1,4,2011,"Portola",37.72647,-122.407642
1445,1445,"4 2011 Presidio Heights",1,4,2011,"Presidio Heights",37.788849,-122.452228
1446,1446,"4 2011 Seacliff",1,4,2011,"Seacliff",37.785975,-122.489522
1447,1447,"4 2011 South of Market",1,4,2011,"Financial District/South Beach/SOMA",37.779527,-122.405727
1448,1448,"4 2011 Sunset/Parkside",6,4,2011,"Sunset/Parkside",37.749026,-122.493742
1449,1449,"4 2011 Tenderloin",3,4,2011,"Tenderloin",37.784141,-122.414748
1450,1450,"4 2012 Bayview Hunters Point",4,4,2012,"Bayview Hunters Point",37.730696,-122.388515
1451,1451,"4 2012 Bernal Heights",3,4,2012,"Bernal Heights",37.741391,-122.414033
1452,1452,"4 2012 Chinatown",1,4,2012,"Chinatown",37.795073,-122.40635
1453,1453,"4 2012 Excelsior",3,4,2012,"Excelsior/Outer Mission",37.7223,-122.431224
1454,1454,"4 2012 Financial District/South Beach",1,4,2012,"Financial District/South Beach/SOMA",37.793213,-122.398187
1455,1455,"4 2012 Haight Ashbury",5,4,2012,"Haight Ashbury/Hayes Valley",37.76991,-122.447678
1456,1456,"4 2012 Hayes Valley",5,4,2012,"Haight Ashbury/Hayes Valley",37.776425,-122.426235
1457,1457,"4 2012 Inner Richmond",4,4,2012,"Inner Richmond",37.778849,-122.468955
1458,1458,"4 2012 Inner Sunset",2,4,2012,"Inner Sunset",37.762068,-122.467189
1459,1459,"4 2012 Lone Mountain/USF",3,4,2012,"Lone Mountain/USF",37.777975,-122.452816
1460,1460,"4 2012 Marina",2,4,2012,"Marina",37.802877,-122.436969
1461,1461,"4 2012 Mission",9,4,2012,"Mission",37.758338,-122.414678
1462,1462,"4 2012 Mission Bay",1,4,2012,"Mission Bay",37.770674,-122.392015
1463,1463,"4 2012 Nob Hill",5,4,2012,"Nob Hill",37.793044,-122.414461
1464,1464,"4 2012 Noe Valley",2,4,2012,"Glen Park/Noe Valley",37.747095,-122.431421
1465,1465,"4 2012 North Beach",3,4,2012,"North Beach",37.799254,-122.407458
1466,1466,"4 2012 Oceanview/Merced/Ingleside",2,4,2012,"Oceanview/Merced/Ingleside",37.718959,-122.462039
1467,1467,"4 2012 Outer Richmond",4,4,2012,"Outer Richmond",37.776683,-122.489908
1468,1468,"4 2012 Pacific Heights",5,4,2012,"Pacific Heights",37.792182,-122.432784
1469,1469,"4 2012 Potrero Hill",5,4,2012,"Potrero Hill",37.759056,-122.398618
1470,1470,"4 2012 Russian Hill",5,4,2012,"Russian Hill",37.800432,-122.417609
1471,1471,"4 2012 South of Market",4,4,2012,"Financial District/South Beach/SOMA",37.779527,-122.405727
1472,1472,"4 2012 Sunset/Parkside",5,4,2012,"Sunset/Parkside",37.749026,-122.493742
1473,1473,"4 2012 Tenderloin",8,4,2012,"Tenderloin",37.784141,-122.414748
1474,1474,"4 2012 Twin Peaks",2,4,2012,"Twin Peaks",37.753375,-122.445652
1475,1475,"4 2012 Visitacion Valley",4,4,2012,"Visitacion Valley",37.713141,-122.408825
1476,1476,"4 2012 West of Twin Peaks",3,4,2012,"West of Twin Peaks",37.737955,-122.460363
1477,1477,"4 2012 Western Addition",4,4,2012,"Western Addition",37.780587,-122.43451
1478,1478,"4 2013 Bayview Hunters Point",2,4,2013,"Bayview Hunters Point",37.730696,-122.388515
1479,1479,"4 2013 Bernal Heights",6,4,2013,"Bernal Heights",37.741391,-122.414033
1480,1480,"4 2013 Castro/Upper Market",8,4,2013,"Castro/Upper Market",37.758812,-122.435644
1481,1481,"4 2013 Chinatown",1,4,2013,"Chinatown",37.795073,-122.40635
1482,1482,"4 2013 Excelsior",3,4,2013,"Excelsior/Outer Mission",37.7223,-122.431224
1483,1483,"4 2013 Financial District/South Beach",1,4,2013,"Financial District/South Beach/SOMA",37.793213,-122.398187
1484,1484,"4 2013 Glen Park",1,4,2013,"Glen Park/Noe Valley",37.735976,-122.434464
1485,1485,"4 2013 Haight Ashbury",1,4,2013,"Haight Ashbury/Hayes Valley",37.76991,-122.447678
1486,1486,"4 2013 Hayes Valley",2,4,2013,"Haight Ashbury/Hayes Valley",37.776425,-122.426235
1487,1487,"4 2013 Inner Sunset",3,4,2013,"Inner Sunset",37.762068,-122.467189
1488,1488,"4 2013 Lakeshore",2,4,2013,"Lakeshore",37.71872,-122.477916
1489,1489,"4 2013 Lone Mountain/USF",1,4,2013,"Lone Mountain/USF",37.777975,-122.452816
1490,1490,"4 2013 Marina",6,4,2013,"Marina",37.802877,-122.436969
1491,1491,"4 2013 Mission",14,4,2013,"Mission",37.758338,-122.414678
1492,1492,"4 2013 Nob Hill",8,4,2013,"Nob Hill",37.793044,-122.414461
1493,1493,"4 2013 Noe Valley",3,4,2013,"Glen Park/Noe Valley",37.747095,-122.431421
1494,1494,"4 2013 North Beach",9,4,2013,"North Beach",37.799254,-122.407458
1495,1495,"4 2013 Oceanview/Merced/Ingleside",3,4,2013,"Oceanview/Merced/Ingleside",37.718959,-122.462039
1496,1496,"4 2013 Outer Mission",2,4,2013,"Excelsior/Outer Mission",37.709585,-122.455082
1497,1497,"4 2013 Outer Richmond",9,4,2013,"Outer Richmond",37.776683,-122.489908
1498,1498,"4 2013 Pacific Heights",4,4,2013,"Pacific Heights",37.792182,-122.432784
1499,1499,"4 2013 Portola",1,4,2013,"Portola",37.72647,-122.407642
1500,1500,"4 2013 Potrero Hill",5,4,2013,"Potrero Hill",37.759056,-122.398618
1501,1501,"4 2013 Presidio Heights",1,4,2013,"Presidio Heights",37.788849,-122.452228
1502,1502,"4 2013 Russian Hill",4,4,2013,"Russian Hill",37.800432,-122.417609
1503,1503,"4 2013 South of Market",3,4,2013,"Financial District/South Beach/SOMA",37.779527,-122.405727
1504,1504,"4 2013 Sunset/Parkside",11,4,2013,"Sunset/Parkside",37.749026,-122.493742
1505,1505,"4 2013 Tenderloin",11,4,2013,"Tenderloin",37.784141,-122.414748
1506,1506,"4 2013 Twin Peaks",2,4,2013,"Twin Peaks",37.753375,-122.445652
1507,1507,"4 2013 Visitacion Valley",2,4,2013,"Visitacion Valley",37.713141,-122.408825
1508,1508,"4 2013 West of Twin Peaks",1,4,2013,"West of Twin Peaks",37.737955,-122.460363
1509,1509,"4 2013 Western Addition",3,4,2013,"Western Addition",37.780587,-122.43451
1510,1510,"4 2014 Bayview Hunters Point",3,4,2014,"Bayview Hunters Point",37.730696,-122.388515
1511,1511,"4 2014 Bernal Heights",1,4,2014,"Bernal Heights",37.741391,-122.414033
1512,1512,"4 2014 Castro/Upper Market",5,4,2014,"Castro/Upper Market",37.758812,-122.435644
1513,1513,"4 2014 Chinatown",3,4,2014,"Chinatown",37.795073,-122.40635
1514,1514,"4 2014 Excelsior",7,4,2014,"Excelsior/Outer Mission",37.7223,-122.431224
1515,1515,"4 2014 Financial District/South Beach",1,4,2014,"Financial District/South Beach/SOMA",37.793213,-122.398187
1516,1516,"4 2014 Golden Gate Park",5,4,2014,"Golden Gate Park",37.769283,-122.473486
1517,1517,"4 2014 Haight Ashbury",6,4,2014,"Haight Ashbury/Hayes Valley",37.76991,-122.447678
1518,1518,"4 2014 Hayes Valley",5,4,2014,"Haight Ashbury/Hayes Valley",37.776425,-122.426235
1519,1519,"4 2014 Inner Richmond",4,4,2014,"Inner Richmond",37.778849,-122.468955
1520,1520,"4 2014 Inner Sunset",2,4,2014,"Inner Sunset",37.762068,-122.467189
1521,1521,"4 2014 Lakeshore",12,4,2014,"Lakeshore",37.71872,-122.477916
1522,1522,"4 2014 Lone Mountain/USF",4,4,2014,"Lone Mountain/USF",37.777975,-122.452816
1523,1523,"4 2014 Marina",4,4,2014,"Marina",37.802877,-122.436969
1524,1524,"4 2014 Mission",13,4,2014,"Mission",37.758338,-122.414678
1525,1525,"4 2014 Nob Hill",7,4,2014,"Nob Hill",37.793044,-122.414461
1526,1526,"4 2014 Noe Valley",4,4,2014,"Glen Park/Noe Valley",37.747095,-122.431421
1527,1527,"4 2014 North Beach",7,4,2014,"North Beach",37.799254,-122.407458
1528,1528,"4 2014 Oceanview/Merced/Ingleside",4,4,2014,"Oceanview/Merced/Ingleside",37.718959,-122.462039
1529,1529,"4 2014 Outer Mission",1,4,2014,"Excelsior/Outer Mission",37.709585,-122.455082
1530,1530,"4 2014 Outer Richmond",8,4,2014,"Outer Richmond",37.776683,-122.489908
1531,1531,"4 2014 Pacific Heights",8,4,2014,"Pacific Heights",37.792182,-122.432784
1532,1532,"4 2014 Portola",3,4,2014,"Portola",37.72647,-122.407642
1533,1533,"4 2014 Presidio Heights",2,4,2014,"Presidio Heights",37.788849,-122.452228
1534,1534,"4 2014 Russian Hill",11,4,2014,"Russian Hill",37.800432,-122.417609
1535,1535,"4 2014 Seacliff",1,4,2014,"Seacliff",37.785975,-122.489522
1536,1536,"4 2014 South of Market",7,4,2014,"Financial District/South Beach/SOMA",37.779527,-122.405727
1537,1537,"4 2014 Sunset/Parkside",9,4,2014,"Sunset/Parkside",37.749026,-122.493742
1538,1538,"4 2014 Tenderloin",2,4,2014,"Tenderloin",37.784141,-122.414748
1539,1539,"4 2014 Twin Peaks",2,4,2014,"Twin Peaks",37.753375,-122.445652
1540,1540,"4 2014 Visitacion Valley",1,4,2014,"Visitacion Valley",37.713141,-122.408825
1541,1541,"4 2014 Western Addition",6,4,2014,"Western Addition",37.780587,-122.43451
1542,1542,"4 2015 Bayview Hunters Point",8,4,2015,"Bayview Hunters Point",37.730696,-122.388515
1543,1543,"4 2015 Bernal Heights",6,4,2015,"Bernal Heights",37.741391,-122.414033
1544,1544,"4 2015 Castro/Upper Market",6,4,2015,"Castro/Upper Market",37.758812,-122.435644
1545,1545,"4 2015 Chinatown",2,4,2015,"Chinatown",37.795073,-122.40635
1546,1546,"4 2015 Excelsior",9,4,2015,"Excelsior/Outer Mission",37.7223,-122.431224
1547,1547,"4 2015 Financial District/South Beach",1,4,2015,"Financial District/South Beach/SOMA",37.793213,-122.398187
1548,1548,"4 2015 Haight Ashbury",6,4,2015,"Haight Ashbury/Hayes Valley",37.76991,-122.447678
1549,1549,"4 2015 Hayes Valley",2,4,2015,"Haight Ashbury/Hayes Valley",37.776425,-122.426235
1550,1550,"4 2015 Inner Richmond",8,4,2015,"Inner Richmond",37.778849,-122.468955
1551,1551,"4 2015 Lakeshore",1,4,2015,"Lakeshore",37.71872,-122.477916
1552,1552,"4 2015 Lone Mountain/USF",5,4,2015,"Lone Mountain/USF",37.777975,-122.452816
1553,1553,"4 2015 Marina",7,4,2015,"Marina",37.802877,-122.436969
1554,1554,"4 2015 McLaren Park",1,4,2015,"McLaren Park",37.718407,-122.418904
1555,1555,"4 2015 Mission",18,4,2015,"Mission",37.758338,-122.414678
1556,1556,"4 2015 Nob Hill",6,4,2015,"Nob Hill",37.793044,-122.414461
1557,1557,"4 2015 Noe Valley",3,4,2015,"Glen Park/Noe Valley",37.747095,-122.431421
1558,1558,"4 2015 North Beach",4,4,2015,"North Beach",37.799254,-122.407458
1559,1559,"4 2015 Oceanview/Merced/Ingleside",3,4,2015,"Oceanview/Merced/Ingleside",37.718959,-122.462039
1560,1560,"4 2015 Outer Mission",7,4,2015,"Excelsior/Outer Mission",37.709585,-122.455082
1561,1561,"4 2015 Outer Richmond",9,4,2015,"Outer Richmond",37.776683,-122.489908
1562,1562,"4 2015 Pacific Heights",4,4,2015,"Pacific Heights",37.792182,-122.432784
1563,1563,"4 2015 Portola",6,4,2015,"Portola",37.72647,-122.407642
1564,1564,"4 2015 Potrero Hill",2,4,2015,"Potrero Hill",37.759056,-122.398618
1565,1565,"4 2015 Presidio Heights",1,4,2015,"Presidio Heights",37.788849,-122.452228
1566,1566,"4 2015 Russian Hill",7,4,2015,"Russian Hill",37.800432,-122.417609
1567,1567,"4 2015 South of Market",4,4,2015,"Financial District/South Beach/SOMA",37.779527,-122.405727
1568,1568,"4 2015 Sunset/Parkside",10,4,2015,"Sunset/Parkside",37.749026,-122.493742
1569,1569,"4 2015 Tenderloin",22,4,2015,"Tenderloin",37.784141,-122.414748
1570,1570,"4 2015 Visitacion Valley",5,4,2015,"Visitacion Valley",37.713141,-122.408825
1571,1571,"4 2015 West of Twin Peaks",5,4,2015,"West of Twin Peaks",37.737955,-122.460363
1572,1572,"4 2015 Western Addition",2,4,2015,"Western Addition",37.780587,-122.43451
1573,1573,"4 2016 Bayview Hunters Point",1,4,2016,"Bayview Hunters Point",37.730696,-122.388515
1574,1574,"4 2016 Bernal Heights",3,4,2016,"Bernal Heights",37.741391,-122.414033
1575,1575,"4 2016 Castro/Upper Market",4,4,2016,"Castro/Upper Market",37.758812,-122.435644
1576,1576,"4 2016 Chinatown",3,4,2016,"Chinatown",37.795073,-122.40635
1577,1577,"4 2016 Excelsior",8,4,2016,"Excelsior/Outer Mission",37.7223,-122.431224
1578,1578,"4 2016 Glen Park",5,4,2016,"Glen Park/Noe Valley",37.735976,-122.434464
1579,1579,"4 2016 Haight Ashbury",1,4,2016,"Haight Ashbury/Hayes Valley",37.76991,-122.447678
1580,1580,"4 2016 Hayes Valley",5,4,2016,"Haight Ashbury/Hayes Valley",37.776425,-122.426235
1581,1581,"4 2016 Inner Richmond",3,4,2016,"Inner Richmond",37.778849,-122.468955
1582,1582,"4 2016 Inner Sunset",4,4,2016,"Inner Sunset",37.762068,-122.467189
1583,1583,"4 2016 Japantown",2,4,2016,"Japantown",37.78584,-122.429952
1584,1584,"4 2016 Lakeshore",5,4,2016,"Lakeshore",37.71872,-122.477916
1585,1585,"4 2016 Marina",8,4,2016,"Marina",37.802877,-122.436969
1586,1586,"4 2016 Mission",14,4,2016,"Mission",37.758338,-122.414678
1587,1587,"4 2016 Nob Hill",5,4,2016,"Nob Hill",37.793044,-122.414461
1588,1588,"4 2016 Noe Valley",3,4,2016,"Glen Park/Noe Valley",37.747095,-122.431421
1589,1589,"4 2016 North Beach",2,4,2016,"North Beach",37.799254,-122.407458
1590,1590,"4 2016 Oceanview/Merced/Ingleside",2,4,2016,"Oceanview/Merced/Ingleside",37.718959,-122.462039
1591,1591,"4 2016 Outer Mission",2,4,2016,"Excelsior/Outer Mission",37.709585,-122.455082
1592,1592,"4 2016 Outer Richmond",13,4,2016,"Outer Richmond",37.776683,-122.489908
1593,1593,"4 2016 Pacific Heights",3,4,2016,"Pacific Heights",37.792182,-122.432784
1594,1594,"4 2016 Portola",3,4,2016,"Portola",37.72647,-122.407642
1595,1595,"4 2016 Potrero Hill",1,4,2016,"Potrero Hill",37.759056,-122.398618
1596,1596,"4 2016 Russian Hill",7,4,2016,"Russian Hill",37.800432,-122.417609
1597,1597,"4 2016 Seacliff",2,4,2016,"Seacliff",37.785975,-122.489522
1598,1598,"4 2016 South of Market",4,4,2016,"Financial District/South Beach/SOMA",37.779527,-122.405727
1599,1599,"4 2016 Sunset/Parkside",8,4,2016,"Sunset/Parkside",37.749026,-122.493742
1600,1600,"4 2016 Tenderloin",5,4,2016,"Tenderloin",37.784141,-122.414748
1601,1601,"4 2016 Visitacion Valley",2,4,2016,"Visitacion Valley",37.713141,-122.408825
1602,1602,"4 2016 West of Twin Peaks",2,4,2016,"West of Twin Peaks",37.737955,-122.460363
1603,1603,"4 2016 Western Addition",3,4,2016,"Western Addition",37.780587,-122.43451
1604,1604,"4 2017 Bayview Hunters Point",7,4,2017,"Bayview Hunters Point",37.730696,-122.388515
1605,1605,"4 2017 Bernal Heights",3,4,2017,"Bernal Heights",37.741391,-122.414033
1606,1606,"4 2017 Castro/Upper Market",2,4,2017,"Castro/Upper Market",37.758812,-122.435644
1607,1607,"4 2017 Chinatown",1,4,2017,"Chinatown",37.795073,-122.40635
1608,1608,"4 2017 Excelsior",9,4,2017,"Excelsior/Outer Mission",37.7223,-122.431224
1609,1609,"4 2017 Haight Ashbury",3,4,2017,"Haight Ashbury/Hayes Valley",37.76991,-122.447678
1610,1610,"4 2017 Hayes Valley",2,4,2017,"Haight Ashbury/Hayes Valley",37.776425,-122.426235
1611,1611,"4 2017 Inner Richmond",3,4,2017,"Inner Richmond",37.778849,-122.468955
1612,1612,"4 2017 Inner Sunset",2,4,2017,"Inner Sunset",37.762068,-122.467189
1613,1613,"4 2017 Lakeshore",3,4,2017,"Lakeshore",37.71872,-122.477916
1614,1614,"4 2017 Lone Mountain/USF",3,4,2017,"Lone Mountain/USF",37.777975,-122.452816
1615,1615,"4 2017 Mission",17,4,2017,"Mission",37.758338,-122.414678
1616,1616,"4 2017 Nob Hill",5,4,2017,"Nob Hill",37.793044,-122.414461
1617,1617,"4 2017 Noe Valley",2,4,2017,"Glen Park/Noe Valley",37.747095,-122.431421
1618,1618,"4 2017 North Beach",1,4,2017,"North Beach",37.799254,-122.407458
1619,1619,"4 2017 Oceanview/Merced/Ingleside",1,4,2017,"Oceanview/Merced/Ingleside",37.718959,-122.462039
1620,1620,"4 2017 Outer Mission",1,4,2017,"Excelsior/Outer Mission",37.709585,-122.455082
1621,1621,"4 2017 Outer Richmond",3,4,2017,"Outer Richmond",37.776683,-122.489908
1622,1622,"4 2017 Pacific Heights",2,4,2017,"Pacific Heights",37.792182,-122.432784
1623,1623,"4 2017 Portola",3,4,2017,"Portola",37.72647,-122.407642
1624,1624,"4 2017 Potrero Hill",1,4,2017,"Potrero Hill",37.759056,-122.398618
1625,1625,"4 2017 Presidio Heights",4,4,2017,"Presidio Heights",37.788849,-122.452228
1626,1626,"4 2017 Russian Hill",4,4,2017,"Russian Hill",37.800432,-122.417609
1627,1627,"4 2017 South of Market",5,4,2017,"Financial District/South Beach/SOMA",37.779527,-122.405727
1628,1628,"4 2017 Sunset/Parkside",12,4,2017,"Sunset/Parkside",37.749026,-122.493742
1629,1629,"4 2017 Tenderloin",3,4,2017,"Tenderloin",37.784141,-122.414748
1630,1630,"4 2017 Visitacion Valley",2,4,2017,"Visitacion Valley",37.713141,-122.408825
1631,1631,"4 2017 Western Addition",1,4,2017,"Western Addition",37.780587,-122.43451
1632,1632,"4 2018 Bayview Hunters Point",5,4,2018,"Bayview Hunters Point",37.730696,-122.388515
1633,1633,"4 2018 Bernal Heights",3,4,2018,"Bernal Heights",37.741391,-122.414033
1634,1634,"4 2018 Castro/Upper Market",2,4,2018,"Castro/Upper Market",37.758812,-122.435644
1635,1635,"4 2018 Chinatown",2,4,2018,"Chinatown",37.795073,-122.40635
1636,1636,"4 2018 Excelsior",2,4,2018,"Excelsior/Outer Mission",37.7223,-122.431224
1637,1637,"4 2018 Haight Ashbury",1,4,2018,"Haight Ashbury/Hayes Valley",37.76991,-122.447678
1638,1638,"4 2018 Hayes Valley",4,4,2018,"Haight Ashbury/Hayes Valley",37.776425,-122.426235
1639,1639,"4 2018 Inner Richmond",5,4,2018,"Inner Richmond",37.778849,-122.468955
1640,1640,"4 2018 Inner Sunset",1,4,2018,"Inner Sunset",37.762068,-122.467189
1641,1641,"4 2018 Lakeshore",15,4,2018,"Lakeshore",37.71872,-122.477916
1642,1642,"4 2018 Lone Mountain/USF",2,4,2018,"Lone Mountain/USF",37.777975,-122.452816
1643,1643,"4 2018 Marina",2,4,2018,"Marina",37.802877,-122.436969
1644,1644,"4 2018 Mission",14,4,2018,"Mission",37.758338,-122.414678
1645,1645,"4 2018 Nob Hill",3,4,2018,"Nob Hill",37.793044,-122.414461
1646,1646,"4 2018 Noe Valley",4,4,2018,"Glen Park/Noe Valley",37.747095,-122.431421
